event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25285,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government what action is being taken to improve the accessibility of GP appointments.,TRUE,primary_care_gp,information,
S6W-25294,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Beatrice Wishart,Scottish Liberal Democrats,Shetland Islands,"To ask the Scottish Government, in relation to the medical provision that is available to those living with renal vascular compression, what treatments are available; how many consultants there are in Scotland who can treat this condition, and what the average timescale for treatment is.",TRUE,waiting_times,review,This question has also been sent to the Scottish National Audit Programme team for review.
S6W-25294,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Beatrice Wishart,Scottish Liberal Democrats,Shetland Islands,"To ask the Scottish Government, in relation to the medical provision that is available to those living with renal vascular compression, what treatments are available; how many consultants there are in Scotland who can treat this condition, and what the average timescale for treatment is.",TRUE,snap,review,This question has also been sent to the Waiting Times team for review.
S6W-25026,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:42Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to reported comments by a former health secretary that aspects of the NHS are not fit for purpose and are in need of ""radical reform"".",TRUE,quality_indicators,information,
S6W-25292,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:42Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government what its response is to the findings of the report, Nothing to See Here, which was published on 5 February 2024, and, in particular, the findings that (a) ""official narratives"" suggest that most deaths in custody are ""regrettable but inevitable"" and (b) ""FAIs are normalising the deaths of drug users as inevitable"".",TRUE,justice,information,
S6W-25327,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what assessment it has made of the new payments system that has been introduced in Scottish pharmacy services.,TRUE,prescribing,information,
S6W-25324,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,To ask the Scottish Government whether it will provide an update on the implementation of its revised prison suicide prevention strategy.,TRUE,mhsa,information,This question has also been sent to the Justice team for information.
S6W-25324,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,To ask the Scottish Government whether it will provide an update on the implementation of its revised prison suicide prevention strategy.,TRUE,justice,information,This question has also been sent to the Mental Health & Service Access team for information.
S6W-25290,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government how many drugs deaths there have been in custody (a) in total and (b) as a proportion of total deaths in custody in each of the last five years, also broken down by drug category or categories implicated, including cases involving (i) synthetic opioids (ii) synthetic benzodiazepines and (iii) other synthetic drugs.",TRUE,justice,review,"This question has also been sent to the DAISy team for review, the Drugs team for review, and the Alcohol team for review."
S6W-25290,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government how many drugs deaths there have been in custody (a) in total and (b) as a proportion of total deaths in custody in each of the last five years, also broken down by drug category or categories implicated, including cases involving (i) synthetic opioids (ii) synthetic benzodiazepines and (iii) other synthetic drugs.",TRUE,drugs,review,"This question has also been sent to the Justice team for review, the DAISy team for review, and the Alcohol team for review."
