event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25616,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what specific measures are being taken to address any high levels of pneumonia (mycoplasma pneumoniae) infections recorded in recent Public Health Scotland data.,TRUE,,,
S6W-25614,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what plans are in place to strengthen surveillance and monitoring systems for pneumonia (mycoplasma pneumoniae) infections, in order to promptly identify any emerging trends or clusters and take proactive measures to prevent further spread.",TRUE,,,
S6W-25691,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government whether it will provide an update on whether it remains committed to expanding the number of Rapid Cancer Diagnostic Services to ensure population-based coverage.,TRUE,,,
S6W-25690,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government when it will publish its final evaluation of Rapid Cancer Diagnostic Services.,TRUE,,,
S6W-25617,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what steps are being taken to enhance public awareness and education regarding pneumonia (mycoplasma pneumoniae) infections, particularly among any parents, caregivers and educators of children aged five to 14 who may have concerns, in light of any sustained levels of infections recorded in recent Public Health Scotland data.",TRUE,,,
S6W-25615,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what assessment it has made of any reasons for the reportedly high level of pneumonia (mycoplasma pneumoniae) infections in the five- to 14-year-old age group recorded in recent Public Health Scotland data.,TRUE,,,
S6W-24940,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will provide an update on the workforce review in oncology.,TRUE,,,
S6W-24941,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government when the workforce review in oncology will be published.,TRUE,,,
S6W-25688,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government what measures are in place to ensure that data for all cancer types, including haematological cancers, is collected in each of Scotland's 14 NHS boards as part of the 2024 Scottish Cancer Patient Experience Survey.",TRUE,,,
S6W-25689,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government what plans it has to complete the Scottish Cancer Patient Experience Survey on a yearly basis.,TRUE,,,
S6W-25685,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government when it will publish the results from the 2024 Scottish Cancer Patient Experience Survey.,TRUE,,,
S6W-25734,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:29Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire","To ask the Scottish Government, in relation to people with optic discs showing signs of papilloedema, whether cancer pathways exist in all NHS boards for optometrists to refer patients directly to secondary care.",TRUE,,,
S6W-25696,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government when it expects to publish its report following the consultation on draft guidance on the Delivery of relationships, sexual health and parenthood (RSHP) education in Scottish schools.",TRUE,,,
S6W-25730,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government what action it is taking now to plan and prepare for maintaining hepatitis C elimination once it has been achieved, in light of the acknowledgement in its recent Sexual Health and Blood Borne Virus Action Plan of the importance of working to maintain elimination once it has been achieved.",TRUE,,,
S6W-25725,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, regarding its funding schemes administered by Energy Saving Trust (EST), whether it is aware of any viruses affecting the EST application portal, and what information it holds on what efforts have been taken to remove any such viruses.",TRUE,,,
S6W-25699,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government whether it plans to deliver a new Monklands Hospital.,TRUE,,,
S6W-25700,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government how much it has invested in the NHS estate in each year of the current parliamentary session.,TRUE,,,
S6W-25733,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:31Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire",To ask the Scottish Government what recent steps have been taken to improve diagnosis times for those affected by brain tumours.,TRUE,,,
S6W-25752,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:31Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether health professionals are offered training and educational resources in relation to chronic conditions, such as fibromyalgia.",TRUE,,,
S6W-25731,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:31Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government whether it will (a) commit to and (b) provide a timeline for a national rollout of the Suicide Bereavement Support Service, following the pilot, in light of the reportedly invaluable support that it provides to families that have experienced bereavement by suicide.",TRUE,,,
S6W-25738,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:31Z,Colin Smyth,Scottish Labour,South Scotland,"To ask the Scottish Government what its position is on whether the condition in Annex B of its publication, Animal Welfare (Licensing of Activities Involving Animals) (Scotland) Regulations 2021: guidance for dog breeders, which states that ""No dog may be kept for breeding if it can reasonably be expected, on the basis of its genotype, conformation, behaviour or state of health, that breeding from it could have a detrimental effect on its health or welfare or the health or welfare of its offspring"", has noticeably improved the welfare of brachycephalic dog breeds in Scotland.",TRUE,,,
S6W-25749,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:31Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what action the Chronic Pain Task Force (a) has taken to date and (b) plans to take in the future regarding services for people affected by fibromyalgia, and whether the Task Force has any professional members with particular expertise in treating or aiding fibromyalgia patients.",TRUE,,,
S6W-25704,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:32Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what progress has been made on the targets set out in its Programme for Government 2023-24 regarding the improvement of cancer waiting times by April 2024.,TRUE,,,
S6W-25735,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:32Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government, further to the answer to question S6W-25234 by Fiona Hyslop on 22 February 2024, in light of the answer to question S6F-02532 not providing the information requested regarding timeframes for the ScotRail consultation on alcohol on trains, whether it will confirm by what date (a) the consultation will be completed and (b) a decision will be made on reallowing alcohol at certain times.",TRUE,,,"S6W-25234: To ask the Scottish Government when the ScotRail consultation on alcohol on trains will be completed, and when a decision will be made on reallowing alcohol at certain times."
S6W-25707,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:32Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,"To ask the Scottish Government whether it will offer free BRCA gene testing to anyone living in Scotland aged 18 or over with one or more Jewish grandparents, of any type of Jewish origin, in a similar way to NHS England's Jewish BRCA Testing Programme, in light of the reported finding that having a BRCA gene fault is associated with an increased risk of developing certain types of cancer, particularly breast, ovarian, prostate and pancreatic cancer.",TRUE,,,
S6W-25737,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:32Z,Colin Smyth,Scottish Labour,South Scotland,"To ask the Scottish Government, in relation to brachycephalic dog breeds, what steps it has taken to enforce the condition in Annex B of its publication, Animal Welfare (Licensing of Activities Involving Animals) (Scotland) Regulations 2021: guidance for dog breeders, which states that ""No dog may be kept for breeding if it can reasonably be expected, on the basis of its genotype, conformation, behaviour or state of health, that breeding from it could have a detrimental effect on its health or welfare or the health or welfare of its offspring"".",TRUE,,,
S6W-25709,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:32Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government what work it is doing to support NHS Ayrshire and Arran to meet the four-hour A&E waiting time target, in light of reported evidence that it has not met this target since July 2020.",TRUE,,,
S6W-25732,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:33Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire",To ask the Scottish Government whether any consideration has been given to expanding the referrals criteria that are used by healthcare professionals in primary care to refer patients to Rapid Cancer Diagnostic Services.,TRUE,,,
S6W-25834,2024-03-11T00:00:00Z,NA,2024-02-26T14:37:25Z,Craig Hoy,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Parliamentary Corporate Body whether it has provided an office-holder resettlement grant to the former Cabinet Secretary for NHS Recovery, Health and Social Care, following his resignation; whether it has been informed of any intention to decline or return such a grant, and, if this is not the case, (a) whether such a grant will be provided in instalments or by lump-sum payment and (b) when any such payment(s) is/are due.",TRUE,,,
S6W-25758,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:53Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what steps are being taken towards an equitable approach to diagnosis across all NHS boards for severe asthma.,TRUE,,,
S6W-25781,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:53Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government how it plans to ensure the long-term sustainability and resilience of community-based youth services beyond the immediate recovery period from the COVID-19 pandemic.,TRUE,,,
S6W-25783,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:53Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government what measures are in place to ensure the safety and wellbeing of children who are educated at home.,TRUE,,,
S6W-25793,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:54Z,Colin Smyth,Scottish Labour,South Scotland,"To ask the Scottish Government, in light of Standard 1 within the National Neurodevelopmental Specification for Children and Young People: Principles and Standards of Care, which was published in September 2021, that a first appointment for all children and young people who have been identified as needing a neurodevelopmental assessment should take place ""as soon as possible and no later than 4 weeks from identification of need"", whether waiting times for first appointments are routinely published.",TRUE,,,
S6W-25757,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:54Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government what steps are being taken to address the lack of a uniform approach across Scotland for the treatment of people with severe asthma, and the particular problems for smaller centres, as highlighted in the Respiratory Care Action Plan 2021-2026.",TRUE,,,
S6W-25799,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:54Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government what analysis has been undertaken of the potential impact of short-term let regulations on the Scottish tourism sector and visitor economy, including on (a) visitor attractions, (b) activity providers, (c) service providers and (d) hospitality venues, and, if it is the case that no such analysis has been undertaken, what plans there are to do so.",TRUE,,,
S6W-25751,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:54Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government how it ensures that fibromyalgia patients are aware of the availability of Attendance Allowance.,TRUE,,,
S6W-25767,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:55Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government what training and guidance are provided to professionals who work with children and young people regarding the disclosure process and safeguarding procedures.,TRUE,,,
S6W-25776,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:57Z,Alex Rowley,Scottish Labour,Mid Scotland and Fife,"To ask the Scottish Government, further to the answer to question S6W-24336 by Fiona Hyslop on 30 January 2024, whether it will provide an update on what progress is being made to replace the existing High Speed Train (HST) rolling stock, in light of the reported safety concerns of their ongoing operation.",TRUE,,,S6W-24336
S6W-25765,2024-03-11T00:00:00Z,NA,2024-02-26T16:58:57Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government how the needs of children and young people are taken into consideration during the disclosure process to ensure their safety and wellbeing.,TRUE,,,
S6W-25729,2024-03-07T00:00:00Z,NA,2024-02-22T08:40:45Z,Rona Mackay,Scottish National Party,Strathkelvin and Bearsden,To ask the Scottish Government whether it will provide an update on the implementation of the Fireworks and Pyrotechnic Articles (Scotland) Act 2022.,FALSE,,,
S6W-25675,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Martin Whitfield,Scottish Labour,South Scotland,"To ask the Scottish Government whether it will provide an update on its work to deliver on the 2021 Scottish National Party manifesto commitment to ""ensure every child in Scotland leaves school with the ability to cycle safely"", and how much it has spent on this work in each year since 2016.",FALSE,,,
S6W-25672,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government whether it will provide an update on its estimate of the future potential costs of delivering a new national digital academy.,FALSE,,,
S6W-25687,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government on what date it will publish its Energy and Just Transition Strategy.,FALSE,,,
S6W-25683,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,"To ask the Scottish Government how many people are on the Co-Production Group for the Centre of Teaching Excellence, and how many of these are serving teachers.",FALSE,,,
S6W-25680,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Martin Whitfield,Scottish Labour,South Scotland,"To ask the Scottish Government how it will engage with stakeholders, including educational institutions, industry partners and international organisations, in order to implement its International Education Strategy effectively.",FALSE,,,
S6W-25692,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:01Z,Meghan Gallacher,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government how much has been paid in constraint payments to wind farm operators in Scotland to switch off in each year from 2014 to 2024 to date.,FALSE,,,
S6W-25684,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government what the most recent public sector net debt to GDP ratio is in Scotland, and whether time series data on this measure is available.",FALSE,,,
S6W-25613,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government, further to its commitment in the Islands Connectivity Plan to ""provide free foot passenger travel on inter-island ferries for under 22-year-old island residents within the Outer Hebrides, Orkney, and Shetland Island groups"", whether it will provide a more detailed timeline for the introduction of this policy.",FALSE,,,
S6W-25682,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government whether it anticipates that the Centre of Teaching Excellence will launch in 2024.,FALSE,,,
S6W-25674,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Martin Whitfield,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the answer to question S6W-07275 by Patrick Harvie on 22 March 2022, whether it will provide an updated table regarding the number of children who have undertaken cycling proficiency training, based on the latest information available.",FALSE,,,"S6W-07275: To ask the Scottish Government what information it has on how many children have undertaken cycling proficiency training in each year since 1999, broken down by local authority area."
S6W-25679,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government how its International Education Strategy will facilitate the recognition of Scottish qualifications and degrees internationally.,FALSE,,,
S6W-25681,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government whether it will provide a timeline for the implementation of the key actions in its International Education Strategy.,FALSE,,,
S6W-25686,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government on what date it will publish its Green Industrial Strategy.,FALSE,,,
S6W-25677,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Martin Whitfield,Scottish Labour,South Scotland,"To ask the Scottish Government whether it will provide an update on the delivery of the 2021 Scottish National Party manifesto commitment to ""support the digital capabilities of artists and creative businesses with a £1 million programme of workshops, mentoring and courses"".",FALSE,,,
S6W-25678,2024-03-07T00:00:00Z,NA,2024-02-22T16:31:02Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government how many Gaelic-medium education teachers have been employed in each year since 2016.,FALSE,,,
S6W-25756,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:29Z,Liam Kerr,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government whether it will provide an update on what support it is providing to (a) private homeowners and (b) local authorities in dealing with the presence of reinforced autoclaved aerated concrete (RAAC) in properties.,FALSE,,,
S6W-25750,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what plans it has to mark International Fibromyalgia Day 2024.,FALSE,,,
S6W-25718,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government how many expressions of interest were received during 2023 for interest-free loans through Home Energy Scotland.,FALSE,,,
S6W-25717,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government how many interest-free loans were granted through Home Energy Scotland in 2023.,FALSE,,,
S6W-25753,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Liam Kerr,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government when it last met with Aberdeen City Council to discuss reinforced autoclaved aerated concrete (RAAC).,FALSE,,,
S6W-25744,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government what assessment it has made of any impact of student debt on the wider economy and society.,FALSE,,,
S6W-25719,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government when it last met with Unison to discuss its Heat in Buildings proposals.,FALSE,,,
S6W-25715,2024-03-08T00:00:00Z,NA,2024-02-23T16:14:30Z,Mark Griffin,Scottish Labour,Central Scotland,To ask the Scottish Government what the competing work priorities are that have resulted in the planned publication of the Scottish Housing Market Review in January 2024 being suspended.,FALSE,,,
