event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26017,2024-03-21T00:00:00Z,NA,2024-03-07T16:39:58Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government what information it holds on how many registered physiotherapists there have been in each of the last five years, broken down by NHS board.",TRUE,nes_wf,review,
S6W-26032,2024-03-21T00:00:00Z,NA,2024-03-07T16:39:59Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how many GPs have completed ""Beyond the Symptoms"" training to date, to help them to identify patients with eating disorders.",TRUE,nes_wf,review,
S6W-26033,2024-03-21T00:00:00Z,NA,2024-03-07T16:40:00Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how many non-GP healthcare professionals have completed ""Beyond the Symptoms"" training to date, to help them to identify patients with eating disorders, broken down by profession.",TRUE,nes_wf,review,
S6W-26029,2024-03-21T00:00:00Z,NA,2024-03-07T16:40:00Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether the £237.5 million of Barnett consequential funding arising from the Chancellor of the Exchequer's Budget statement on 6 March 2024, as a result of the NHS productivity plan, will all be spent on the NHS in Scotland.",TRUE,costs_nrac,information,
S6W-26075,2024-03-22T00:00:00Z,NA,2024-03-08T15:50:57Z,Foysol Choudhury,Scottish Labour,Lothian,"To ask the Scottish Government whether it will provide an update on the expert advisory group's work regarding the roll-out of a national targeted lung cancer screening programme, including what the expected timeline is, and what additional capacity and investment is required.",TRUE,cancer_adult_screening,information,
S6W-26068,2024-03-22T00:00:00Z,NA,2024-03-08T15:50:58Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what its position is on whether domestic services across the NHS work closely with infection control teams within hospital settings.,TRUE,cph,information,
S6W-26076,2024-03-22T00:00:00Z,NA,2024-03-08T15:50:58Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government, further to the answer to question S6W-25599 by Maree Todd on 4 March 2024, what the current trajectory and timeline are for clearing long waits for child and adolescent mental health services (CAMHS) in NHS Tayside.",TRUE,mhsa,information,S6W-25599: To ask the Scottish Government whether it has been advised by NHS Tayside that child and adolescent mental health services (CAMHS) waiting times are expected to worsen.
S6W-26077,2024-03-22T00:00:00Z,NA,2024-03-08T15:50:58Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government, further to the answer to question S6W-25597 by Maree Todd on 4 March 2024, in light of it stating that ""information...on patients starting treatment within 10 weeks is not available"", how it is also able to state that ""1 in 2 people referred to CAMHS [child and adolescent mental health services] start treatment within 10 weeks"".",TRUE,mhsa,review,"S6W-25597: To ask the Scottish Government how many patients have been referred to child and adolescent mental health services (CAMHS); what proportion of patients have waited more than a year on CAMHS waiting lists; what proportion of patients have started treatment within 10 weeks of referral, and how many CAMHS specialists have been available, in each NHS board in each of the last three years."
S6W-26066,2024-03-22T00:00:00Z,NA,2024-03-08T15:50:59Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how many full-time equivalent allied health professional (AHP) practice educators currently work within NHS Scotland, broken down by (a) profession and (b) NHS board.",TRUE,nes_wf,review,
S6W-26065,2024-03-22T00:00:00Z,NA,2024-03-08T15:50:59Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how many allied health professionals (AHPs) have accessed AHP courses through the Scottish Wider Access Programme (SWAP) in each of the last five years.,TRUE,nes_wf,information,
S6F-02918,2024-03-14T00:00:00Z,2024-03-14T00:00:00Z,2024-03-11T14:00:19Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the First Minister what urgent action is being taken to address long waits in A&E departments, in light of reports that over 7,300 patients waited for more than a day in 2023, with some waiting much longer.",TRUE,aande,information,
S6W-26085,2024-03-25T00:00:00Z,NA,2024-03-11T16:49:58Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what steps it (a) is taking and (b) will take to ensure that any barriers to (i) full-time and (ii) volunteer firefighters carrying and administering naloxone to treat opioid overdoses are removed.,TRUE,drugs,information,
S6W-26090,2024-03-25T00:00:00Z,NA,2024-03-11T16:49:58Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to data reportedly showing that over 7,300 patients waited longer than 24 hours for emergency treatment in Scottish hospitals in 2023.",TRUE,aande,information,
S6W-25794,2024-03-25T00:00:00Z,NA,2024-03-11T16:49:59Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,"To ask the Scottish Government, further to the answer to question S6W-22254 by Gillian Martin on 30 October 2023, whether it will provide an update on what measures have been implemented to manage non-native gamebird releases where there is potential for highly pathogenic avian influenza transmission from infected gamebirds to (a) native wild birds, (b) other wildlife, (c) dogs and (d) the shooting community.",TRUE,cph,information,"S6W-22254: To ask the Scottish Government what measures have been implemented to manage non-native gamebird releases where there is potential for highly pathogenic avian influenza transmission from infected gamebirds to (a) native wild birds, (b) other wildlife, (c) dogs and (d) the shooting community. "
S6W-26034,2024-03-21T00:00:00Z,NA,2024-03-07T16:39:59Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government whether it will provide an update on its National Eating Disorder Network, which it committed to establishing in 2023.",FALSE,mhsa,information,
S6W-26031,2024-03-21T00:00:00Z,NA,2024-03-07T16:39:59Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government whether it will provide an update on primary care provision of eating disorder services.,FALSE,primary_care_gp,information,
