event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26818,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:58Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what it is doing to ensure that alcohol treatment initiatives, such as the Primary Care Alcohol Nurse Outreach Service (PCANOS), are maintained as key services in addressing Scotland’s reportedly rising alcohol harms.",TRUE,,,
S6W-26833,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:58Z,Foysol Choudhury,Scottish Labour,Lothian,To ask the Scottish Government what decontamination procedures were carried out by Scottish Fire and Rescue Service personnel (a) during and (b) after the Breadalbane Street fire in Edinburgh on 14 March 2024.,TRUE,,,
S6W-26832,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:59Z,Foysol Choudhury,Scottish Labour,Lothian,"To ask the Scottish Government what assessment was made of the potential risk to firefighter health, safety and wellbeing resulting from any fire contaminants at the Breadalbane Street fire in Edinburgh on 14 March 2024.",TRUE,,,
S6W-26670,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:59Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government how much funding it has provided to each NHS board in each of the last three years to support an increase in the provision of insulin pumps and continuous glucose monitors.,TRUE,,,
S6W-26828,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:59Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,"To ask the Scottish Government how many out-of-hours doctors have been on call in NHS Dumfries and Galloway on each of the last 30 days, also broken down by the location at which they have been based.",TRUE,,,
S6W-26841,2024-05-13T00:00:00Z,NA,2024-04-12T15:06:47Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government, further to the answer to question S6W-09549 by Shona Robison on 19 July 2022, whether it will provide an update on (a) how many and (b) what value of Scotland Self-Build Loan Fund loans it has issued in each year of operation, and how many homes have been completed, broken down by local authority, since June 2022.",TRUE,,,"S6W-09549: To ask the Scottish Government (a) how many and (b) what value of Scotland Self-Build Loan Fund loans it has issued in each year of operation, and how many homes have been completed, broken down by local authority."
S6W-26821,2024-05-13T00:00:00Z,NA,2024-04-12T15:06:48Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask to the Scottish Government what progress has been made towards reviewing the operational arrangements of Energy Performance Certificates (EPCs), as committed to in its consultation on reforms to EPCs.",TRUE,,,
S6W-26855,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what support it is providing to NHS boards to introduce tests to detect nitazenes in patients attending hospital with an overdose.,TRUE,,,
S6W-26862,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it is aware of any instances where a patient has been referred to a different NHS board to the one at which they are registered in order to receive long COVID treatment.,TRUE,,,
S6W-26864,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government what consideration it has given to adding aplastic anaemia to the list of conditions and illnesses featured on the NHS Inform website.,TRUE,,,
S6W-26854,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Ross Greer,Scottish Green Party,West Scotland,"To ask the Scottish Government what its expectations are of the Scottish Funding Council regarding monitoring fair work practices through college outcome agreements; whether it expects such fair work practices to be developed in cooperation with workers and trade unions, and how it will act in any case where fair work practices are not being reported on or properly adhered to by a college.",TRUE,,,
S6W-26863,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on what steps it is taking to ensure that people with long COVID can access specialist treatment that may only be available in NHS boards outside of the one at which they are registered.,TRUE,,,
S6W-26849,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:03Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government, further to the answer to question S6W-26199 by Jenni Minto on 26 March 2024, what criteria a medicine would have to meet in order to be considered for ""specialist medicine"" designation by the Scottish Government.",TRUE,,,"S6W-26199: To ask the Scottish Government, further to the answer to a supplementary to question S6O-03191 by Jenni Minto on 13 March 2024, whether the ADHD medication, lisdexamfetamine, may be considered a specialist medicine so that NHS National Services Scotland could potentially explore alternative procurement options within devolved competence through its national procurement service."
S6F-03030,2024-04-18T00:00:00Z,2024-04-18T00:00:00Z,2024-04-15T14:47:49Z,Keith Brown,Scottish National Party,Clackmannanshire and Dunblane,"To ask the First Minister what impact the Scottish Government considers this month’s changes to UK migration rules will have on the seasonal workforce in Scotland, as the soft fruit sector begins to prepare for the summer season.",TRUE,,,
S6F-03010,2024-04-18T00:00:00Z,2024-04-18T00:00:00Z,2024-04-15T14:47:47Z,Craig Hoy,Scottish Conservative and Unionist Party,South Scotland,To ask the First Minister what the Scottish Government’s response is to reports of significant financial pressures within NHS Lothian and NHS Borders.,TRUE,,,
S6W-26807,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:57Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it can provide an update on its engagement with Vestas regarding potential investment in Scotland.,FALSE,,,
S6W-26802,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:57Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it can provide an update on when it (a) last met and (b) will next meet with the UK Minister of State for Energy Security and Net Zero regarding Grangemouth refinery.,FALSE,,,
S6W-26804,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:57Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it can provide an update on its work to make Scotland ""a leading Fair Work Nation by 2025"".",FALSE,,,
S6W-26829,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:58Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it can provide a timeline for the potential implementation of motorway bus lanes around Glasgow.,FALSE,,,
S6W-26825,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:58Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government whether it is taking any action to ensure that prisoners with an Order for Lifelong Restriction (OLR) sentence are provided with courses that will help them reform their behaviour.,FALSE,,,
