event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24831,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:41Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the answer to question S6W-23777 by Michael Matheson on 8 January 2024, when it expects the Centre for Sustainable Delivery (CfSD) to report back on its commissioned work to ""improve Community Urgent Care (CUC) pathways as part of the wider Urgent and Unscheduled Care Programme""; which external partner is currently evaluating the Redesign of Urgent Care pathway through NHS 24 111; when this evaluation will be complete, and what the cost of this project will be.",TRUE,,,"S6W-23777: To ask the Scottish Government how it will measure its commitment to ""improving urgent care pathways in the community and improving links across primary and secondary care"", as set out in its publication, NHS Recovery Plan 2021-26: Annual Progress Update 2023."
S6W-24710,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:41Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government at what stage in the construction process each National Treatment Centre is.,TRUE,,,
S6W-24833,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:41Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the answer to question S6W-23468 by Michael Matheson on 20 December 2023, whether it can provide details of its plan to eliminate use of the private sector for NHS planned care, including details of any (a) current use of private sector provision and (b) medium- to long-term contractual agreements that are in place with the private sector to provide planned care.",TRUE,,,"S6W-23468: To ask the Scottish Government how it is progressing its pledge in its Programme for Government 2015-16 to ""effectively eliminate use of the private sector for planned care"" as part of a 20-year strategy."
S6W-24814,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:41Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government what work has been done to upgrade the NHS Scotland Resource Allocation Committee (NRAC) funding formula, and when any update will be published.",TRUE,,,
S6W-24807,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:42Z,Kevin Stewart,Scottish National Party,Aberdeen Central,"To ask the Scottish Government, in light of the reported contribution of international students to modern languages at Scottish universities, what specific assessment it has conducted to understand any potential impact of new UK visa restrictions, in relation to family members accompanying students, on students studying modern languages at Scottish universities.",TRUE,,,
S6W-24727,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:43Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government what recent discussions it has had with the UK Government regarding making the revenue accrued by large retailers in Scotland through Minimum Unit Pricing taxable, and for those tax revenues to be hypothecated for alcohol health support measures.",TRUE,,,
S6W-24726,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:43Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government whether it will request that the UK Government considers making the revenue accrued by large retailers in Scotland through Minimum Unit Pricing taxable, and for those tax revenues to be hypothecated for alcohol health support measures.",TRUE,,,
S6W-24854,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:43Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the answer to question S6O-03002 by Michael Matheson on 24 January 2024, when the National Community Hospital Group was first established; what the membership of the group is; when it last met, and what was discussed.",TRUE,,,S6O-03002: To ask the Scottish Government what action it is taking to support and improve the network of community hospitals.
S6W-24839,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:43Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, in light of its 2018 commitment to increase the school nursing workforce, what assessment it has made of the school nursing workforce in the last 12 months.",TRUE,,,
S6W-24803,2024-02-08T00:00:00Z,NA,2024-01-25T16:45:44Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government how many mental health first aiders (a) have been trained in each of the last five years and (b) are currently being trained; how many people are currently employed to train mental health first aiders, and how much money it (i) has spent in each of the last five years and (ii) is currently spending on training mental health first aiders.",TRUE,,,
