event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25285,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government what action is being taken to improve the accessibility of GP appointments.,TRUE,,,
S6W-25294,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Beatrice Wishart,Scottish Liberal Democrats,Shetland Islands,"To ask the Scottish Government, in relation to the medical provision that is available to those living with renal vascular compression, what treatments are available; how many consultants there are in Scotland who can treat this condition, and what the average timescale for treatment is.",TRUE,,,
S6W-25026,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:42Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to reported comments by a former health secretary that aspects of the NHS are not fit for purpose and are in need of ""radical reform"".",TRUE,,,
S6W-25292,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:42Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government what its response is to the findings of the report, Nothing to See Here, which was published on 5 February 2024, and, in particular, the findings that (a) ""official narratives"" suggest that most deaths in custody are ""regrettable but inevitable"" and (b) ""FAIs are normalising the deaths of drug users as inevitable"".",TRUE,,,
S6W-25334,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Meghan Gallacher,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what the current Scottish Fire and Rescue Service guidance is for fire outbreaks at battery energy storage system sites.,TRUE,,,
S6W-25327,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what assessment it has made of the new payments system that has been introduced in Scottish pharmacy services.,TRUE,,,
S6W-25324,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,To ask the Scottish Government whether it will provide an update on the implementation of its revised prison suicide prevention strategy.,TRUE,,,
S6W-25290,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government how many drugs deaths there have been in custody (a) in total and (b) as a proportion of total deaths in custody in each of the last five years, also broken down by drug category or categories implicated, including cases involving (i) synthetic opioids (ii) synthetic benzodiazepines and (iii) other synthetic drugs.",TRUE,,,
S6W-25322,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:19Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government how much one child and adolescent mental health services (CAMHS) appointment costs the NHS.,TRUE,,,
S6W-25356,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:20Z,Meghan Gallacher,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what discussions it has had with local authorities regarding reviewing the Health and Wellbeing Census.,TRUE,,,
S6W-25321,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:21Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government how much one psychological therapies appointment costs the NHS.,TRUE,,,
S6W-25335,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:21Z,Meghan Gallacher,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Government how many battery energy storage system sites are (a) currently operational, (b) under construction and (c) scheduled for construction, broken down by local authority area.",TRUE,,,
S6W-25336,2024-03-06T00:00:00Z,NA,2024-02-07T16:45:21Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, further to the answer to question S6W-23198 by Maree Todd on 11 December 2023, whether it will provide clarification on whether the start of treatment for child and adolescent mental health services (CAMHS) patients is the first initial appointment that they have following a referral to CAMHS, and, if this is the case, what the waiting times are for treatment following this initial appointment.",TRUE,,,S6W-23198: To ask the Scottish Government what review it has undertaken of (a) waiting times for Child and Adolescent Mental Health Services (CAMHS) and (b) how to address any backlogs in these services.
S6W-25265,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what the percentage change in the amount allocated to the Just Transition Fund is from financial year 2023-24 to 2024-25.,FALSE,,,
S6W-25266,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government whether it will provide a breakdown of spend from the Just Transition Fund in financial year 2022-23.,FALSE,,,
S6W-25300,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what objectives it set for any funding that it provided to Alternatives West Dunbartonshire CDS since 2019.,FALSE,,,
S6W-25304,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what objectives it set for any funding that it provided to Angus Independent Advocacy since 2019.,FALSE,,,
S6W-25299,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Government what objectives it set for any funding that it has provided to Lesbian, Gay and Bisexual Community Project Limited since 2019.",FALSE,,,
S6W-25271,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:40Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what the gross value added (GVA) of the oil and gas industry in Scotland has been in each financial year from 2014-15 to date (a) in monetary terms and (b) as a percentage of Scotland’s total GVA.,FALSE,,,
S6W-25305,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what objectives it set for any funding that it provided to Central Advocacy Partners since 2019.,FALSE,,,
S6W-25262,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government whether it will provide an update on when it anticipates that all of the Class 43 High Speed Trains (HSTs) will be replaced.,FALSE,,,
S6W-25306,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government what objectives it set for any funding that it provided to the Multi-Cultural Elderly Care Centre since 2019.,FALSE,,,
S6W-25309,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government whether it can instruct its enterprise agencies to engage with Gibson's Engineering Ltd, in light of its reported reopening of the St Rollox ""Caley"" Railway Works in Springburn.",FALSE,,,
S6W-25253,2024-03-05T00:00:00Z,NA,2024-02-06T17:12:41Z,Donald Cameron,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how many prison officer vacancies there were on (a) 31 January 2023 and (b) 31 January 2024.,FALSE,,,
