event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26423,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:38Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it will outline what funding will be allocated to Alcohol and Drug Partnerships for the financial year 2024-25, including any changes to the funding from the previous financial year.",TRUE,,,
S6W-26455,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government how many cases of injury or negligence by unregulated non-healthcare professionals performing invasive cosmetic procedures have been reported to Police Scotland in each year since 1999.,TRUE,,,
S6W-26502,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government whether it will provide a list of the funding streams introduced by the Mental Health Directorate, such as the Communities Mental Health and Wellbeing Fund and Recovery and Renewal Fund, broken down by how much has been allocated to each fund in each year of the current parliamentary session to date.",TRUE,,,
S6W-26456,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what accredited training schemes there currently are for unregulated non-healthcare professionals that perform invasive cosmetic procedures.,TRUE,,,
S6W-26459,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it has undertaken any review of criminal liability in relation to unregulated non-healthcare professionals that perform invasive cosmetic procedures, and, if so, whether it will provide details of this.",TRUE,,,
S6W-26457,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government how many people have received NHS medical treatment in Scotland following complications with invasive cosmetic procedures performed by unregulated non-healthcare professionals (a) in Scotland and (b) outside of Scotland, in each year since 1999.",TRUE,,,
S6W-26460,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what public liability insurance requirements currently apply to unregulated non-healthcare professionals that perform invasive cosmetic procedures.,TRUE,,,
S6W-26422,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:39Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it will provide an update on the implementation of Medication Assisted Treatment (MAT) standards, including whether it has any plans to extend the deadline for implementation.",TRUE,,,
S6W-26453,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:40Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government how many criminal record disclosure checks have been undertaken on unregulated non-healthcare professionals that perform invasive cosmetic procedures in each year since 1999.,TRUE,,,
S6W-26421,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:40Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government how much has been allocated to drug (a) prevention, (b) treatment and (c) harm reduction initiatives for the financial year 2024-25, and what its position is on whether these resources will be adequate to tackle the reported 10% increase in suspected drug deaths in 2023.",TRUE,,,
S6W-26419,2024-04-24T00:00:00Z,NA,2024-03-26T17:05:40Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, in light of the reported 10% rise in Scotland’s suspected drug deaths in 2023, what additional measures it will take to improve access to treatment.",TRUE,,,
