event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26818,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:58Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what it is doing to ensure that alcohol treatment initiatives, such as the Primary Care Alcohol Nurse Outreach Service (PCANOS), are maintained as key services in addressing Scotlands reportedly rising alcohol harms.",TRUE,alcohol,information,
S6W-26670,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:59Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government how much funding it has provided to each NHS board in each of the last three years to support an increase in the provision of insulin pumps and continuous glucose monitors.,TRUE,prescribing,information,
S6W-26828,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:59Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,"To ask the Scottish Government how many out-of-hours doctors have been on call in NHS Dumfries and Galloway on each of the last 30 days, also broken down by the location at which they have been based.",TRUE,nes_wf,information,
S6W-26855,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what support it is providing to NHS boards to introduce tests to detect nitazenes in patients attending hospital with an overdose.,TRUE,drugs,information,
S6W-26862,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it is aware of any instances where a patient has been referred to a different NHS board to the one at which they are registered in order to receive long COVID treatment.,TRUE,covid,review,
S6W-26863,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:02Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on what steps it is taking to ensure that people with long COVID can access specialist treatment that may only be available in NHS boards outside of the one at which they are registered.,TRUE,covid,information,
S6W-26849,2024-04-29T00:00:00Z,NA,2024-04-15T16:34:03Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government, further to the answer to question S6W-26199 by Jenni Minto on 26 March 2024, what criteria a medicine would have to meet in order to be considered for ""specialist medicine"" designation by the Scottish Government.",TRUE,prescribing,information,"S6W-26199: To ask the Scottish Government, further to the answer to a supplementary to question S6O-03191 by Jenni Minto on 13 March 2024, whether the ADHD medication, lisdexamfetamine, may be considered a specialist medicine so that NHS National Services Scotland could potentially explore alternative procurement options within devolved competence through its national procurement service."
S6F-03010,2024-04-18T00:00:00Z,2024-04-18T00:00:00Z,2024-04-15T14:47:47Z,Craig Hoy,Scottish Conservative and Unionist Party,South Scotland,To ask the First Minister what the Scottish Governments response is to reports of significant financial pressures within NHS Lothian and NHS Borders.,TRUE,nes_wf,information,
S6W-26837,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:58Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,"To ask the Scottish Government what role mentors provided by MCR Pathways play in improving outcomes for children and young people, including pupils from a care setting.",FALSE,hsc,information,
S6W-26827,2024-05-10T00:00:00Z,NA,2024-04-11T16:18:59Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, further to the answers to questions S6W-23717 and S6W-23718 by Jenni Minto on 19 December 2023, whether it is aware of any specialist services for children and young people with myalgic encephalomyelitis (ME) in Scotland, and, if it is the case that it is not aware of any such services, what plans it has to address this.",FALSE,cph,information,"S6W-23717: To ask the Scottish Government what it is doing to address the gaps in service provision for people with ME, as identified in the report, Myalgic Encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS) Services in Scotland: Findings from an analysis of surveys issued to NHS Boards in Autumn 2022, published in May 2023."
