event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24862,2024-02-27T00:00:00Z,NA,2024-01-30T17:31:02Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government how many dental surgeries in the NHS Dumfries and Galloway area have offered NHS services in each month since January 2022.,TRUE,primary_care_other,review,
S6W-24586,2024-02-27T00:00:00Z,NA,2024-01-30T17:31:02Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government how much capital funding to NHS Lothian (a) has been provided in the financial year 2023-24 and (b) will be made available in the financial year 2024-25.,TRUE,nes_wf,information,
S6W-24866,2024-02-27T00:00:00Z,NA,2024-01-30T17:31:03Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government what the average processing time, from application to a final decision, has been for applications under the Scottish Dental Access Initiative in the NHS Dumfries and Galloway area in each of the last 12 months.",TRUE,primary_care_other,information,
S6W-24864,2024-02-27T00:00:00Z,NA,2024-01-30T17:31:03Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government how many applications under the Scottish Dental Access Initiative in the NHS Dumfries and Galloway area have been (a) made and (b) approved in each of the last 12 months.,TRUE,primary_care_other,information,
S6W-24867,2024-02-27T00:00:00Z,NA,2024-01-30T17:31:03Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government how much grant funding has been awarded in real terms under the Scottish Dental Access Initiative in the NHS Dumfries and Galloway area in each of the last two years.,TRUE,primary_care_other,information,
S6W-24585,2024-02-27T00:00:00Z,NA,2024-01-30T17:31:04Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government how much capital funding to NHS boards (a) has been provided in the financial year 2023-24 and (b) will be made available in the financial year 2024-25.,TRUE,nes_wf,information,
S6W-25005,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:28Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,To ask the Scottish Government what assessment it has made of the number of private prescriptions for cannabis-based medicines in Scotland.,TRUE,prescribing,review,
S6W-25004,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:28Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,To ask the Scottish Government what plans it has to improve access to cannabis-based medicines to NHS patients.,TRUE,prescribing,information,
S6W-25022,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:29Z,Fergus Ewing,Scottish National Party,Inverness and Nairn,"To ask the Scottish Government, in light of the proposed introduction of a non-domestic rates public health supplement on retailers, as set out in its Budget for 2024-25, whether the surtax would only be liable on those parts of a store that sell alcohol.",TRUE,alcohol,information,
S6W-25057,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:29Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will consider implementing any of the recommendations in the Climate Emergency Response Group report, Committing to delivery: Certainty and leadership for a just transition to a net zero, climate resilient future for Scotland.",TRUE,cph,information,
S6W-25003,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:29Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,To ask the Scottish Government how many patients have been prescribed cannabis-based medicines in Scotland to date.,TRUE,prescribing,review,
S6W-25007,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:30Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government how many GP practices currently provide an online booking system for patients.,TRUE,primary_care_gp,review,
S6W-25023,2024-02-28T00:00:00Z,NA,2024-01-31T17:33:31Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government by what date it anticipates that the advisory group considering the implementation of the recommendations from the review of allied health professionals will report.,TRUE,nes_wf,information,
