event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25629,2024-03-05T00:00:00Z,NA,2024-02-20T17:17:17Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what plans it has to expand the Rapid Cancer Diagnostic Service to cover all of Scotland.,TRUE,,,
S6W-25631,2024-03-05T00:00:00Z,NA,2024-02-20T17:17:17Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what work it has undertaken to provide resources to GP link workers to refer patients requesting support for forced adoption to peer support groups.,TRUE,,,
S6W-25633,2024-03-05T00:00:00Z,NA,2024-02-20T17:17:17Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,"To ask the Scottish Government, in relation to mesh survivors in Scotland, whether it supports the recommendations in The Hughes Report: Options for redress for those harmed by valproate and pelvic mesh.",TRUE,,,
S6O-03141,NA,2024-02-29T00:00:00Z,2024-02-21T15:02:41Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire","To ask the Scottish Government what its response is to the open letter sent to MSPs from over 120 colleges, businesses and trade unions, on 5 February, urgently asking for the reinstatement of the Flexible Workforce Development Fund for Scotland’s colleges, which has been removed from the draft Budget for 2024-25.",TRUE,,,
S6O-03118,NA,2024-02-28T00:00:00Z,2024-02-21T15:02:42Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,"To ask the Scottish Government how it is supporting events to commemorate the 750th anniversary of the birth of Robert the Bruce, which takes place on 11 July this year.",TRUE,,,
S6O-03128,NA,2024-02-28T00:00:00Z,2024-02-21T15:02:42Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to reported comments by Police Scotland's Chief Constable that the force deals with over 100,000 mental health-related incidents each year.",TRUE,,,
S6O-03142,NA,2024-02-29T00:00:00Z,2024-02-21T15:02:47Z,Marie McNair,Scottish National Party,Clydebank and Milngavie,To ask the Scottish Government what work has been done to improve accessibility to prescription wig provision for those affected by hair loss.,TRUE,,,
S6O-03143,NA,2024-02-29T00:00:00Z,2024-02-21T15:02:47Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what assessment it has made of the potential impact that any mass delay of NHS capital projects would have on patient and staff safety.,TRUE,,,
S6O-03144,NA,2024-02-29T00:00:00Z,2024-02-21T15:02:47Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government what analysis it has conducted of the potential impact of the proposed non-domestic rates public health supplement on large retailers, as set out in its 2024-25 Scottish Budget.",TRUE,,,
S6W-25642,2024-03-06T00:00:00Z,NA,2024-02-21T17:12:34Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government which shipbuilding firms are being engaged with as part of the Scottish Offshore Wind Energy Council (SOWEC) Strategic Investment Model projects for (a) Enabling Crew Transfer Vessel (CTV) Fabrication in Scotland and (b) Enabling Service Operation Vessel (SOV) Fabrication in Scotland.,TRUE,,,
