event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26576,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:57Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what assessment it has made of how many phone calls are made to the NHS 24 111 service because patients have been unable to secure an appointment with their own GP.,TRUE,unsched,information,This question has also been sent to the Primary care GP team for information.
S6W-26576,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:57Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what assessment it has made of how many phone calls are made to the NHS 24 111 service because patients have been unable to secure an appointment with their own GP.,TRUE,primary_care_gp,information,This question has also been sent to the Unscheduled care team for information.
S6W-26561,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:58Z,Foysol Choudhury,Scottish Labour,Lothian,To ask the Scottish Government what action it is taking to ensure that the power of attorney rights of care home residents are upheld.,TRUE,hsc,information,
S6W-26578,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:58Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what progress it has made towards introducing self-sampling as part of the cervical screening programme.,TRUE,cancer_adult_screening,information,
S6W-26572,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:59Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what additional support was made available to allied health professional (AHP) leaders to enable national job planning for individual AHP groups, as recommended within the Allied Health Professions Education and Workforce Policy Review Recommendations, published on 24 February 2023.",TRUE,waiting_times,information,
S6W-26573,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:59Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what progress it has made to ""co-ordinate and align strategies to market a career as an allied health professional across governmental, professional, and educational organisations including the sharing of resources, data and audiences"", as recommended within the Allied Health Professions Education and Workforce Policy Review Recommendations, published on 24 February 2023",TRUE,waiting_times,information,
S6W-26579,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:59Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how many practitioners have been trained to be cervical screening sample takers in each of the last five years.,TRUE,cancer_adult_screening,review,This question has also been sent to the NES Workforce team for review.
S6W-26579,2024-04-26T00:00:00Z,NA,2024-03-28T16:37:59Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how many practitioners have been trained to be cervical screening sample takers in each of the last five years.,TRUE,nes_wf,review,This question has also been sent to the Cancer adult screening team for review.
S6W-26577,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:00Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how many full-time equivalent administrative support posts provide support to consultants across the NHS.,TRUE,nes_wf,review,
S6W-26574,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:00Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how often the call wait time for the NHS 24 111 service has been over one hour long in the last year.,TRUE,unsched,information,
S6W-26581,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:00Z,Daniel Johnson,Scottish Labour,Edinburgh Southern,"To ask the Scottish Government what steps the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy has taken, since entering her post, to implement the recommendations of the New Deal for Business Group.",TRUE,cph,information,
S6W-26503,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:00Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government, in relation to the £1.3 billion that it has committed to spend on mental health in 2024-25, and in light of the ""Mental Health Services"" budget being frozen at £290.2 million, whether it will provide a breakdown of the source of the funding, including any allocated from (a) other budget lines in its Budget and (b) NHS boards; whether any funding from NHS boards will be ringfenced for this purpose, and whether it will provide a breakdown of what specific workstreams or services the funding will be spent on.",TRUE,mhsa,information,
S6W-26575,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:00Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what assessment it has made of any terminated calls to the NHS 24 111 service.,TRUE,unsched,information,
S6W-26571,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:01Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government what action it is taking to address the reportedly significant waiting times for access to diabetes technology, such as insulin pumps and continuous glucose monitoring systems, for people with type 1 diabetes across Scotland, including in NHS Lothian, and what steps are being taken to meet the national targets and align with reported advancements in NHS England.",TRUE,primary_care_gp,information,
S6W-26553,2024-04-26T00:00:00Z,NA,2024-03-28T16:38:01Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what action it will take to ensure that the 62-day cancer treatment standard is met in NHS Ayrshire and Arran.,TRUE,cancer_adult_screening,review,
