event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26773,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:06Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether NHS Scotland has given any consideration to establishing an attention deficit hyperactivity disorder (ADHD) taskforce, in light of NHS England's announcement of the formation of such a taskforce.",TRUE,,,
S6W-26763,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:06Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether it plans for community audiology services to be able to make direct referrals to ear, nose and throat (ENT) consultants without going through a GP.",TRUE,,,
S6W-26776,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:06Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government in what ways (a) it and (b) NHS Scotland promotes public awareness to (i) improve the understanding of and (ii) reduce any stigma associated with attention deficit hyperactivity disorder (ADHD).,TRUE,,,
S6W-26774,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:06Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what action it is taking to reduce waiting times for the (a) diagnosis and (b) treatment of attention deficit hyperactivity disorder (ADHD).,TRUE,,,
S6W-26775,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:06Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what action it is taking to enhance training for healthcare professionals to improve the quality of care and support for people living with attention deficit hyperactivity disorder (ADHD).,TRUE,,,
S6W-26757,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:06Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what additional services could be provided by high street ophthalmologists that could alleviate the reported current pressure on hospital and GP services.,TRUE,,,
S6W-26755,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:07Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether it plans to continue with the fee structure for optometrists, which has been aligned to the dentistry fee structure for the past three years.",TRUE,,,
S6W-26750,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:07Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what action it is taking to protect NHS patient data from cyber attacks.,TRUE,,,
S6W-26764,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:07Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it plans for community audiology services to be able to prescribe and fit hearing aids.,TRUE,,,
S6W-26768,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:08Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire",To ask the Scottish Government what plans it has to introduce wheat intolerance as a criteria for access to gluten-free foods on prescription.,TRUE,,,
S6W-26772,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:08Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how much funding (a) it and (b) NHS Scotland has allocated to promote public awareness to (i) improve the understanding of and (ii) reduce the stigma associated with attention deficit hyperactivity disorder (ADHD) in each year since 2016.,TRUE,,,
S6W-26751,2024-05-08T00:00:00Z,NA,2024-04-09T16:01:08Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will detail the cyber attacks that have taken place in the NHS in Scotland in the last ten years.,TRUE,,,
S6O-03302,NA,2024-04-17T00:00:00Z,2024-04-10T14:59:55Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government what progress it is making in implementing its Diabetes Improvement Plan.,TRUE,,,
S6O-03303,NA,2024-04-17T00:00:00Z,2024-04-10T14:59:56Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government, in light of recent reports that one in 10 planned operations in the NHS were cancelled this January, what steps it is taking to reduce the rate of cancelled operations.",TRUE,,,
S6O-03300,NA,2024-04-17T00:00:00Z,2024-04-10T14:59:56Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government when the health secretary last met with the chief executives of NHS Greater Glasgow and Clyde and NHS Ayrshire and Arran, and what was discussed.",TRUE,,,
