event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26675,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:49Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government how much it has spent on cancer research in each year since 2011-12 in (a) cash and (b) real terms, also broken down by spending through (i) NHS Research Scotland and (ii) other routes.",TRUE,cancer_adult_screening,information,This question has also been sent to the Hospital Waiting Times and Resources team for information.
S6W-26675,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:49Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government how much it has spent on cancer research in each year since 2011-12 in (a) cash and (b) real terms, also broken down by spending through (i) NHS Research Scotland and (ii) other routes.",TRUE,costs_nrac,information,This question has also been sent to the Cancer Adult Screening team for information.
S6W-26680,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:50Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what action it is taking to reduce waiting times for clinical assessment for suspected hernias in NHS Lanarkshire.,TRUE,waiting_times,information,
S6W-26669,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:50Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government what support it is putting in place for any patients with diabetes who have taken part in a hybrid closed loop system study and have recently been informed that they must revert to their previous care once the study has completed, due to a lack of funding.",TRUE,research_office,information,
S6W-26671,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:50Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government what progress it is making on achieving priority 8 of its Diabetes Improvement Plan ""to accelerate the development and roll-out of innovative solutions to improve treatment, care and quality of life of people living with diabetes"".",TRUE,cph,information,
S6W-26679,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:50Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what assessment it has made of waiting times for clinical assessment for suspected hernias in NHS Lanarkshire.,TRUE,waiting_times,information,
S6W-26673,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:50Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government what support it is providing to NHS Lothian to transfer patients with diabetes from their current treatment to a hybrid closed loop system, where this is appropriate for them.",TRUE,research_office,information,
S6W-26676,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:51Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how it is supporting (a) NHS Grampian and (b) other NHS boards to increase theatre capacity, in light of reports that this has been cited as a significant factor in not achieving the target of providing first treatment within 62 days of an urgent suspected cancer referral.",TRUE,cancer_adult_screening,information,This question has also been sent to the Waiting Times team for information.
S6W-26676,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:51Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how it is supporting (a) NHS Grampian and (b) other NHS boards to increase theatre capacity, in light of reports that this has been cited as a significant factor in not achieving the target of providing first treatment within 62 days of an urgent suspected cancer referral.",TRUE,waiting_times,information,This question has also been sent to the Cancer Adult Screening team for information.
S6W-26674,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:51Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government how many cancer nurses have been employed by each NHS board in each year since 2011-12.,TRUE,cancer_adult_screening,review,This question has also been sent to the NES Workforce team for review.
S6W-26674,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:51Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government how many cancer nurses have been employed by each NHS board in each year since 2011-12.,TRUE,nes_wf,review,This question has also been sent to the Cancer Adult Screening team for review.
S6W-26672,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:51Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government what percentage of patients with diabetes it anticipates will be offered the option to transfer to a hybrid closed loop system as part of their insulin management during the financial year 2024-25, broken down by NHS board.",TRUE,cph,information,
S6W-26704,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:51Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government when the most recent cancer mortality statistics will be published, in light of annual figures reportedly not being published in autumn 2023 in line with the normal publication schedule.",TRUE,cancer_adult_screening,review,
S6W-26707,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:52Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government on how many occasions the Nursing and Midwifery Taskforce has met since it was announced in February 2023.,TRUE,nes_wf,information,
S6W-26709,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:52Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what measures the Nursing and Midwifery Taskforce has agreed on that will aim to ""boost workforce numbers"".",TRUE,nes_wf,information,
S6W-26690,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:52Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the statement by the Minister for Public Health, Women’s Health and Sport during her evidence to the Health, Social Care and Sport Committee on 28 June 2022 that ""as part of the strategic reform of health, our emerging care and wellbeing portfolio is creating a sustainable health and social care system that will promote new and innovative ways of working...that includes our place and wellbeing programme, which is bringing together all sectors to drive change jointly and locally to reduce health inequalities"", what progress it has made on reducing health inequalities.",TRUE,hsc,information,
S6W-26706,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:52Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how many additional residential rehabilitation beds were (a) created and (b) made available across Scotland between February 2023 and February 2024.,TRUE,quality_indicators,review,This question has also been sent to the Scottish National Audit Programme team for review.
S6W-26706,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:52Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how many additional residential rehabilitation beds were (a) created and (b) made available across Scotland between February 2023 and February 2024.,TRUE,snap,review,This question has also been sent to the Quality Indicators team for review.
S6W-26705,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:54Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government how many residential rehabilitation beds there currently are in the Highlands and Islands region, broken down by local authority area.",TRUE,quality_indicators,review,This question has also been sent to the Scottish National Audit Programme team for review.
S6W-26705,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:54Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government how many residential rehabilitation beds there currently are in the Highlands and Islands region, broken down by local authority area.",TRUE,snap,review,This question has also been sent to the Quality Indicators team for review.
S6W-26708,2024-05-03T00:00:00Z,NA,2024-04-05T14:56:54Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what measures the Nursing and Midwifery Taskforce has agreed on that will aim to ""improve working conditions for nurses"".",TRUE,nes_wf,information,
S6W-26730,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:06Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government, in light of its reported decision to suspend the GP Premises Sustainability Fund, how many applications for such loans to GPs have been processed since the scheme was introduced in 2018, and how many applications remain outstanding.",TRUE,primary_care_gp,information,
S6W-26737,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the answer to question S6W-08992 by Humza Yousaf on 17 June 2022, what it has done to support NHS boards to test the introduction of models of care for long COVID, and how this has benefitted the management of other long-term and complex conditions, including Myalgic Encephalomyelitis (ME).",TRUE,cph,information,"This question has also been sent to the COVID 19 team for review. S6W-08992: To ask the Scottish Government when further details will be released on the care coordinator roles, including the timeline for introduction, as referred to by the Cabinet Secretary for Health and Social Care in the debate on long COVID on 19 May 2022, and whether these roles will also support patients with other long-term and complex conditions, such as Myalgic Encephalomyelitis (ME)."
S6W-26737,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the answer to question S6W-08992 by Humza Yousaf on 17 June 2022, what it has done to support NHS boards to test the introduction of models of care for long COVID, and how this has benefitted the management of other long-term and complex conditions, including Myalgic Encephalomyelitis (ME).",TRUE,covid,information,"This question has also been sent to the Clinical and Protecting Health team for review. S6W-08992: To ask the Scottish Government when further details will be released on the care coordinator roles, including the timeline for introduction, as referred to by the Cabinet Secretary for Health and Social Care in the debate on long COVID on 19 May 2022, and whether these roles will also support patients with other long-term and complex conditions, such as Myalgic Encephalomyelitis (ME)."
S6W-26744,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what progress has been made to ensure that the new national strategy for palliative and end of life care addresses the needs of children.,TRUE,hsc,information,
S6W-26738,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government which NHS boards provide 24/7 end of life care at home for children.,TRUE,hsc,information,
S6W-26592,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what work it is doing to assess the impact of the Scottish Ambulance Services Integrated Clinical Hub service on the demand for ambulances, including on waiting times at accident and emergency departments.",TRUE,aande,information,
S6W-26742,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether it will support the development of a Specialist Practitioner Qualification, at Masters level, for community childrens nursing in Scotland.",TRUE,nes_wf,information,
S6W-26740,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government how many community childrens nurses are employed by NHS Scotland, broken down by NHS board.",TRUE,nes_wf,review,
S6W-26741,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will provide funding to fill any gaps in NHS Scotland's provision for community childrens nursing posts.,TRUE,nes_wf,information,
S6W-26729,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government how much money would have been allocated to GPs through the GP Premises Sustainability Fund over the current financial year that will now not be allocated.,TRUE,primary_care_gp,information,This question has also been sent to the NES Workforce team for information.
S6W-26729,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government how much money would have been allocated to GPs through the GP Premises Sustainability Fund over the current financial year that will now not be allocated.,TRUE,nes_wf,information,This question has also been sent to the Primary Care team for information.
S6W-26321,2024-05-02T00:00:00Z,NA,2024-04-04T15:58:51Z,Martin Whitfield,Scottish Labour,South Scotland,"To ask the Scottish Government what assessment it has made of how its (a) childrens social work, (b) Homelessness in Scotland and (c) youth homelessness statistics differ with regards to capturing the experiences of care experienced young people.",FALSE,hsc,information,
S6W-26591,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how many vacancies currently exist within Scottish Ambulance Services Integrated Clinical Hub service, broken down by each hub.",FALSE,nes_wf,review,
S6W-26735,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government how it is supporting local authorities to ensure that there is sufficient staff to invest in a significant scaling up of the prevention of homelessness activity.,FALSE,hsc,information,
S6W-26590,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how many staff work within the Scottish Ambulance Service’s Integrated Clinical Hub service, broken down by (a) each hub and (b) profession.",FALSE,nes_wf,review,
S6W-26743,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what plans it has to sustainably fund Childrens Hospices Across Scotland (CHAS) for the long-term, to ensure that it can provide lifeline care and support to children and families in light of the reported rising costs and increased need for its services.",FALSE,hsc,information,
S6W-26477,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, further to the answer to question S6W-25336 by Maree Todd on 4 March 2024, in relation to those who attended their first appointment for assessment in the last five years, how many people experienced each of the three main outcomes that were listed in the previous answer.",FALSE,mhsa,review,"S6W-25336: To ask the Scottish Government, further to the answer to question S6W-23198 by Maree Todd on 11 December 2023, whether it will provide clarification on whether the start of treatment for child and adolescent mental health services (CAMHS) patients is the first initial appointment that they have following a referral to CAMHS, and, if this is the case, what the waiting times are for treatment following this initial appointment. "
S6W-26736,2024-05-07T00:00:00Z,NA,2024-04-08T15:35:08Z,Jackson Carlaw,Scottish Conservative and Unionist Party,Eastwood,"To ask the Scottish Government, further to the answer to question S6W-26211 by Neil Gray on 2 April 2024, whether the total of 19 positions that have reportedly been advertised on the recruitment portal, Oriel, for August 2024, is the maximum number of radiology training places for 2024, and, if this is the case, for what reason the number of training places is not higher.",FALSE,nes_wf,review,"S6W-26211: To ask the Scottish Government what the total number of radiology training places has been in financial year (a) 2019-20, (b) 2020-21, (c) 2021-22, (d) 2022-23 and (e) 2023-24."
