event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25121,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:39Z,Donald Cameron,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government, further to the answer to question S6W-20115 by Jenni Minto on 15 August 2023, whether it will provide an update on what progress has since been made to ensure that residents in (a) Dunoon and (b) surrounding communities can access local NHS dental services.",TRUE,,,"S6W-20115: To ask the Scottish Government what action it is taking in light of reports that there are now no dental practices registering patients in Dunoon, and that people may need to travel to Glasgow to see an NHS dentist."
S6W-25101,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:39Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on when it anticipates its Student Mental Health Action Plan will be published.,TRUE,,,
S6W-25064,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:39Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government, in light of the minutes of the meeting of the Reinforced Autoclaved Aerated Concrete (RAAC) Cross Sector Working Group on 11 October 2023, which hospital has RAAC present and also has some water ingress.",TRUE,,,
S6W-24947,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:39Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,"To ask the Scottish Government which stakeholders it engaged with regarding Education Scotland's Inclusion, Wellbeing and Equalities Professional Learning framework.",TRUE,,,
S6W-24961,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:40Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,"To ask the Scottish Government, in light of modern languages being classified as a priority for Initial Teacher Education (ITE) intakes, what analysis it has undertaken of its publication, Teacher Workforce Planning Advisory Group: initial teacher education intake figures 2022, showing that the actual intake of modern languages teachers in 2022 was 59, compared to the target of 138.",TRUE,,,
S6W-25071,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:40Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,"To ask the Scottish Government, in relation to recognition and procedures agreements (RPAs) at colleges, whether it is the case that (a) New College Lanarkshire, (b) Newbattle Abbey College, (c) Argyle College UHI, (d) Borders College and (e) Ayrshire College does not have an RPA in place, and, if so, what its understanding is of the reason for this; whether any other college does not have an RPA in place, and what assessment it has undertaken of the reason for which any college does not have an RPA in place.",TRUE,,,
S6W-25102,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:40Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government whether it will allocate funding to support the implementation of its Student Mental Health Action Plan.,TRUE,,,
S6W-25120,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:40Z,Donald Cameron,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government, further to the answer to question S6W-20115 by Jenni Minto on 15 August 2023, whether there are any reimbursement schemes available to any patients who are forced to pay for private dental treatment as a result of there being no local NHS provision.",TRUE,,,"S6W-20115: To ask the Scottish Government what action it is taking in light of reports that there are now no dental practices registering patients in Dunoon, and that people may need to travel to Glasgow to see an NHS dentist."
S6W-25067,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:41Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,To ask the Scottish Government what recent consideration it has given to funding a new health centre in Banchory.,TRUE,,,
S6W-25099,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:41Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what estimate it has made of capacity in the rescue sector to accommodate any increase in XL Bully-type dogs given up by owners who cannot meet the conditions of the restrictions.,TRUE,,,
S6W-25106,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:42Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what measures it is taking to minimise waste across NHS Scotland, including to encourage the return of used crutches, wheelchairs and walking frames.",TRUE,,,
S6W-24740,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:42Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it has any concerns regarding the reported reduction in the number of specialist palliative care beds at hospices, in light of the situation at Kilbryde Hospice.",TRUE,,,
S6W-25100,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:42Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on its Student Mental Health Action Plan.,TRUE,,,
S6W-25070,2024-02-29T00:00:00Z,NA,2024-02-01T16:13:42Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government whether it plans to introduce a quality indicator for staff health and wellbeing in the updated school inspections guidance.,TRUE,,,
S6W-25203,2024-03-01T00:00:00Z,NA,2024-02-02T16:26:42Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government when it last met any GP professional bodies to discuss the recruitment and retention of GPs in rural areas.,TRUE,,,
S6W-25182,2024-03-01T00:00:00Z,NA,2024-02-02T16:26:42Z,Michael Marra,Scottish Labour,North East Scotland,To ask the Scottish Government when each of Scotland’s NHS boards last performed an elective vasectomy surgery.,TRUE,,,
S6W-25187,2024-03-01T00:00:00Z,NA,2024-02-02T16:26:43Z,Paul O'Kane,Scottish Labour,West Scotland,"To ask the Scottish Government, since the introduction of annual health checks for adults with a learning disability in May 2022, how many adults had received such a health check by 31 March 2023.",TRUE,,,
S6W-25183,2024-03-01T00:00:00Z,NA,2024-02-02T16:26:43Z,Michael Marra,Scottish Labour,North East Scotland,To ask the Scottish Government how many people in (a) Scotland and (b) each NHS board are currently waiting for elective vasectomy surgery.,TRUE,,,
S6W-25209,2024-03-01T00:00:00Z,NA,2024-02-02T16:26:43Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what its response is to reports that NHS Ayrshire and Arran will remove ICU beds from University Hospital Ayr and relocate them to Crosshouse Hospital, Kilmarnock, citing significant workforce gaps.",TRUE,,,
S6W-25112,2024-03-01T00:00:00Z,NA,2024-02-02T16:26:43Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government how many patients have received cataract surgery at the Princess Alexandra Eye Pavilion in Edinburgh, in each year since 1999.",TRUE,,,
