event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26605,2024-04-30T00:00:00Z,NA,2024-04-02T16:09:22Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how many NHS staff have worked within the HR function of the NHS in each of the last 10 years, also broken down by NHS board.",TRUE,nes_wf,review,
S6W-26603,2024-04-30T00:00:00Z,NA,2024-04-02T16:09:25Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government, further to the comment made by the former Cabinet Secretary for NHS Recovery, Health and Social Care to the Scottish Parliament's Health, Social Care and Sport Committee on 16 January 2024 that the Scottish Government is ""taking forward a range of work to encourage the adoption of good practice where it has been established in one board"", what examples it can provide of such work.",TRUE,hsc,information,
S6W-26604,2024-04-30T00:00:00Z,NA,2024-04-02T16:09:25Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what recent work the Chief Pharmaceutical Officer has done in relation to consistency in prescribing across the NHS, and when they last updated the Cabinet Secretary for NHS Recovery, Health and Social Care on any such work.",TRUE,prescribing,information,
S6W-26657,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:14Z,Emma Harper,Scottish National Party,South Scotland,"To ask the Scottish Government, in light of the reported announcement from DADDS dental practice in Dumfries that it is to close, which will reportedly lead to the deregistration of 4,000 NHS patients, whether it will provide an update on what steps it is taking to support access to dental care for people residing within the Dumfries and Galloway Council area.",TRUE,primary_care_other,information,
S6W-26635,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:15Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what its position is on whether NHS boards have been offered sufficient support to implement the Health and Care (Staffing) (Scotland) Act 2019.,TRUE,nes_wf,information,
S6W-26653,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government whether it will provide an update on the work of the Mental Health and Capacity Reform Programme, including whether, as part of this programme, any decisions have been taken in relation to changes to the Mental Health (Care and Treatment) (Scotland) Act 2003.",TRUE,mhsa,information,
S6W-26651,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government what assessment has been made of the effectiveness of NHS weight management services in preventing and reversing type 2 diabetes, in light of the reportedly significant increase in referrals since 2019.",TRUE,weight,review,
S6W-26658,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:16Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what action it is taking to address the reported lack of primary care services and GPs in Lanark and the surrounding areas.,TRUE,primary_care_gp,information,
S6W-26633,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:16Z,Ben Macpherson,Scottish National Party,Edinburgh Northern and Leith,"To ask the Scottish Government how it plans to address the barriers to the implementation of the NICE guidelines on myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS) identified in the recent survey of NHS boards in Scotland, and how it is fostering consensus amongst the people involved in implementing the NICE guidelines.",TRUE,cph,information,
S6W-26411,2024-05-01T00:00:00Z,NA,2024-04-03T16:24:16Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,To ask the Scottish Government whether it plans to create a working group with relevant stakeholders on the implementation of the NICE guidance on myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS).,FALSE,cph,information,
