event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26243,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:57Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how many services for children, young people and their families in each local authority area have received funding from the Communities Mental Health and Wellbeing Fund.",TRUE,,,
S6W-26265,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:57Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how much it has spent on the Childsmile programme in each of the last five financial years, also broken down by NHS board area.",TRUE,,,
S6W-26271,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:57Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what its response is to reported figures highlighting that, in 2022-23, social workers in Scotland lost over 30,000 days in absences due to mental ill-health.",TRUE,,,
S6W-26240,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:58Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government how much funding has been distributed in each local authority area from the £50 million Communities Mental Health and Wellbeing Fund since 2020.,TRUE,,,
S6W-26279,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:58Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government when all GP surgeries across Scotland will be able to use electronic signatures to authorise prescriptions.,TRUE,,,
S6W-26160,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:59Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on what steps are being taken to ensure that there is sufficient funding for the training of Auditory Verbal therapists to enable all deaf children to have the opportunity to access this specialist support.,TRUE,,,
S6W-26161,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:59Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what support it is providing to (a) NHS boards and (b) local authorities to ensure that there is sufficient funding for the training of (i) audiologists, (ii) speech and language therapists and (iii) teachers of the deaf in the provision of Auditory Verbal therapy to help improve outcomes and opportunities for deaf children.",TRUE,,,
S6W-26159,2024-04-17T00:00:00Z,NA,2024-03-19T17:07:00Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what steps are being taken to ensure equitable access to Auditory Verbal therapy for all deaf children under the age of five whose families want them to learn to listen and speak.,TRUE,,,
S6O-03260,NA,2024-03-27T00:00:00Z,2024-03-20T15:44:56Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what analysis it has undertaken to measure the extent of economic inactivity in Scotland post-COVID-19 pandemic.,TRUE,,,
S6O-03277,NA,2024-03-28T00:00:00Z,2024-03-20T15:44:57Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government whether it can provide an update on when it will make a decision on the continued ban on the consumption of alcohol at all times on trains, in light of ScotRail's confirmation in evidence to the Net Zero, Energy and Transport Committee that the consultation findings have been passed to Transport Scotland.",TRUE,,,
S6O-03264,NA,2024-03-27T00:00:00Z,2024-03-20T15:44:57Z,Collette Stevenson,Scottish National Party,East Kilbride,To ask the Scottish Government what assessment it has made of any impact of UK Government policies on its vision for a wellbeing economy in Scotland.,TRUE,,,
