event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24755,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:13Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government, further to the answer to question S6W-24720 by Jenni Minto on 22 January 2024, whether it can provide information on (a) the names of (i) organisations that and (ii) individuals who are members of the Expert Group on eliminating cervical cancer, (b) whether the Expert Group's membership will comprise of any patients with lived experience, (c) when the group will meet and how often and (d) whether HPV home testing will be part of the group's remit.",TRUE,cancer_adult_screening,information,"This question has also been sent to the Women's Health and Long Term Conditions team, and the Pregnancy, Birth, and Child Health team. S6W-24720: To ask the Scottish Government what action it is taking to progress towards the World Health Organization (WHO) target to eliminate cervical cancer by 2030."
S6W-24755,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:13Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government, further to the answer to question S6W-24720 by Jenni Minto on 22 January 2024, whether it can provide information on (a) the names of (i) organisations that and (ii) individuals who are members of the Expert Group on eliminating cervical cancer, (b) whether the Expert Group's membership will comprise of any patients with lived experience, (c) when the group will meet and how often and (d) whether HPV home testing will be part of the group's remit.",TRUE,preg_birth_child,information,"This question has also been sent to the Women's Health and Long Term Conditions team, and the Cancer Adult Screening team. S6W-24720: To ask the Scottish Government what action it is taking to progress towards the World Health Organization (WHO) target to eliminate cervical cancer by 2030."
S6W-24755,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:13Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government, further to the answer to question S6W-24720 by Jenni Minto on 22 January 2024, whether it can provide information on (a) the names of (i) organisations that and (ii) individuals who are members of the Expert Group on eliminating cervical cancer, (b) whether the Expert Group's membership will comprise of any patients with lived experience, (c) when the group will meet and how often and (d) whether HPV home testing will be part of the group's remit.",TRUE,women,information,"This question has also been sent to the Cancer Adult Screening team, and the Pregnancy, Birth, and Child Health team. S6W-24720: To ask the Scottish Government what action it is taking to progress towards the World Health Organization (WHO) target to eliminate cervical cancer by 2030."
S6W-24717,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times intrauterine devices have been prescribed to prisoners in the female prison estate in each of the last five years, broken down by type of device.",TRUE,justice,review,"This question has also been sent to the Women's Health and Long Term Conditions team, and the Pregnancy, Birth, and Child Health team."
S6W-24717,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times intrauterine devices have been prescribed to prisoners in the female prison estate in each of the last five years, broken down by type of device.",TRUE,women,information,"This question has also been sent to the Justice settings team, and the Pregnancy, Birth, and Child Health team."
S6W-24717,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many times intrauterine devices have been prescribed to prisoners in the female prison estate in each of the last five years, broken down by type of device.",TRUE,preg_birth_child,information,"This question has also been sent to the Women's Health and Long Term Conditions team, and the Justice settings team."
S6W-24714,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government how many trans (a) women and (b) men have (i) requested and (ii) undergone gender reassignment surgery while in prison in each of the last five years.,TRUE,mhsa,review,This question has also been sent to the Justice Settings team.
S6W-24714,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government how many trans (a) women and (b) men have (i) requested and (ii) undergone gender reassignment surgery while in prison in each of the last five years.,TRUE,justice,review,This question has also been sent to the Mental Health & Service Access team.
S6O-03030,NA,2024-01-31T00:00:00Z,2024-01-24T15:11:22Z,Russell Findlay,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what steps it is taking to prevent drugs being smuggled into prisons.,TRUE,justice,information,This question has also been sent to the Drugs team.
S6O-03030,NA,2024-01-31T00:00:00Z,2024-01-24T15:11:22Z,Russell Findlay,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what steps it is taking to prevent drugs being smuggled into prisons.,TRUE,drugs,information,This question has also been sent to the Justice Settings team.
S6O-03042,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:22Z,Maggie Chapman,Scottish Green Party,North East Scotland,"To ask the Scottish Government whether it will provide an update on the provision available for children, and those who teach or look after them, who were babies or toddlers during the COVID-19 pandemic and missed out on important socialisation opportunities.",TRUE,preg_birth_child,information,This question has also been sent to the Mental Health and Service Access team.
S6O-03042,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:22Z,Maggie Chapman,Scottish Green Party,North East Scotland,"To ask the Scottish Government whether it will provide an update on the provision available for children, and those who teach or look after them, who were babies or toddlers during the COVID-19 pandemic and missed out on important socialisation opportunities.",TRUE,mhsa,information,"This question has also been sent to the Pregnancy, Birth, and Child Health team."
S6O-03050,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Michelle Thomson,Scottish National Party,Falkirk East,"To ask the Scottish Government what progress has been made, including through any funding to the National Autism Implementation Team, to help all NHS board areas establish adult neurodevelopmental pathways.",TRUE,mhsa,information,This question has also been sent to the Health and Social Care team.
S6O-03050,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Michelle Thomson,Scottish National Party,Falkirk East,"To ask the Scottish Government what progress has been made, including through any funding to the National Autism Implementation Team, to help all NHS board areas establish adult neurodevelopmental pathways.",TRUE,hsc,information,This question has also been sent to the Mental Health and Service Access team.
S6O-03048,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government what steps it is taking to improve recruitment and retention of GPs and consultants, particularly in rural areas.",TRUE,nes_wf,information,This question has also been sent to the Primary Care team.
S6O-03048,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government what steps it is taking to improve recruitment and retention of GPs and consultants, particularly in rural areas.",TRUE,primary_care_gp,information,This question has also been sent to the NES Workforce team.
S6O-03047,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Gordon MacDonald,Scottish National Party,Edinburgh Pentlands,To ask the Scottish Government what representations it has made to the UK Government regarding any medicine shortages in Scotland.,TRUE,prescribing,information,
S6O-03049,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Colin Smyth,Scottish Labour,South Scotland,To ask the Scottish Government when it last discussed waiting times for hernia operations with NHS Dumfries and Galloway.,TRUE,waiting_times,information,
S6W-24768,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government how it is measuring progress towards meeting its goal of eliminating hepatitis C (HCV) as a public health concern in Scotland by the end of the 2024-25 financial year.,TRUE,cph,review,
S6W-24765,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, in light of there being just over one year remaining to meet its commitment to eliminate hepatitis C (HCV) as a public health concern in Scotland by the end of the 2024-25 financial year, whether it will provide an update on (a) what progress it is making towards this goal and (b) how NHS boards are performing in relation to the treatment targets that it has set for them.",TRUE,cph,review,
S6W-24792,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:08Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an updated publication date for the Student Mental Health Action Plan.,TRUE,mhsa,information,
S6W-24789,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:08Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government whether it is aware of any issues with the supply of Creon, which is a pancreatic enzyme replacement therapy required to aid the uptake of nutrients from food for people with cystic fibrosis, and what action is being taken to resolve any such supply issues.",TRUE,prescribing,review,
S6W-24766,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:08Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what urgent steps are being taken to reach undiagnosed individuals living with hepatitis C (HCV).,TRUE,cph,information,
S6W-24767,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:08Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what urgent support is being offered to NHS boards to ensure that the elimination of hepatitis C (HCV) as a public health concern in Scotland is achieved by the end of the 2024-25 financial year.,TRUE,cph,information,
S6W-24791,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:08Z,Fulton MacGregor,Scottish National Party,Coatbridge and Chryston,"To ask the Scottish Government what update it has received from NHS Lanarkshire on the progress of the Monklands Replacement Project, and whether it still expects the new hospital to open in 2031 as currently planned.",TRUE,nes_wf,information,
S6W-24744,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:09Z,Donald Cameron,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what action it is taking to tackle the (a) sale and (b) consumption of drugs in rural communities.,TRUE,drugs,information,"This question has also been sent to the DAISy team, and the Alcohol team."
S6W-24744,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:09Z,Donald Cameron,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what action it is taking to tackle the (a) sale and (b) consumption of drugs in rural communities.,TRUE,daisy,information,"This question has also been sent to the Drugs team, and the Alcohol team."
S6W-24744,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:09Z,Donald Cameron,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what action it is taking to tackle the (a) sale and (b) consumption of drugs in rural communities.,TRUE,alcohol,information,"This question has also been sent to the Drugs team, and the Alcohol team."
S6W-24722,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:12Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on what action it is taking to increase capacity in hospices.,FALSE,hsc,information,
S6W-24721,2024-02-06T00:00:00Z,NA,2024-01-23T17:41:13Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it can detail what its policies are in relation to designing clinical models for independent hospices.,FALSE,hsc,information,
S6O-03035,NA,2024-01-31T00:00:00Z,2024-01-24T15:11:22Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government, in light of reports that the housing of adult male prisoners at HMP & YOI Polmont is being considered, what its position is on whether such an announcement should be made to the Parliament.",FALSE,justice,information,
S6O-03051,NA,2024-02-01T00:00:00Z,2024-01-24T15:11:28Z,Kevin Stewart,Scottish National Party,Aberdeen Central,"To ask the Scottish Government what action it is taking to tackle the potential harm of gambling to individuals, families and communities.",FALSE,gambling,information,
S6W-24785,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what assessment it has made of the prevalence of vape spiking, and how this compares to other means of spiking.",FALSE,daisy,review,"This question has also been sent to the Drugs team, and the Alcohol and Tobacco team."
S6W-24785,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what assessment it has made of the prevalence of vape spiking, and how this compares to other means of spiking.",FALSE,drugs,review,"This question has also been sent to the DAISy team, and the Alcohol and Tobacco team."
S6W-24785,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what assessment it has made of the prevalence of vape spiking, and how this compares to other means of spiking.",FALSE,alcohol,review,"This question has also been sent to the DAISy team, and the Drugs team."
S6W-24786,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what assessment it has made of the dangers of vape spiking, and whether this may differ compared to other means of spiking.",FALSE,daisy,review,"This question has also been sent to the Drugs team, and the Alcohol and Tobacco team."
S6W-24786,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what assessment it has made of the dangers of vape spiking, and whether this may differ compared to other means of spiking.",FALSE,drugs,review,"This question has also been sent to the DAISy team, and the Alcohol and Tobacco team."
S6W-24786,2024-02-07T00:00:00Z,NA,2024-01-24T16:55:07Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what assessment it has made of the dangers of vape spiking, and whether this may differ compared to other means of spiking.",FALSE,alcohol,review,"This question has also been sent to the DAISy team, and the Drugs team."
