event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26910,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:57Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government what measures are in place to prevent healthcare workers with either disciplinary proceedings outstanding with the Scottish Social Services Council or who have been found unfit to practise by the Scottish Social Services Council from being employed by the NHS.,TRUE,nes_wf,information,
S6W-26913,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:57Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it plans to ensure that all healthcare assistants employed by the NHS are required to be registered with the Scottish Social Services Council.,TRUE,nes_wf,information,This question has also been sent to the Health and social care team for information.
S6W-26913,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:57Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it plans to ensure that all healthcare assistants employed by the NHS are required to be registered with the Scottish Social Services Council.,TRUE,hsc,information,This question has also been sent to the NES Workforce team for information.
S6W-26911,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Kevin Stewart,Scottish National Party,Aberdeen Central,"To ask the Scottish Government whether the registration record of all NHS staff, irrespective of job title, is checked at employment in regard to (a) Health and Care Professionals Council, (b) Social Work England, (c) Social Care Wales, (d) Northern Ireland Social Care Council, (e) General Teaching Council for Scotland, (f) General Teaching Council for Northern Ireland, (g) Education Workforce Council, (h) General Chiropractic Council, (i) General Dental Council, (j) General Medical Council, (k) General Optical Council, (l) General Osteopathic Council, (m) Nursing and Midwifery Council, (n) General Pharmaceutical Council and (o) Scottish Social Services Council.",TRUE,nes_wf,information,
S6W-26893,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it is measuring how often different charging codes are used under the new NHS dental payment reform system.,TRUE,primary_care_other,information,
S6W-26898,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what recent assessment it has made of any variation in pay, terms and conditions for social workers across different local authorities.",TRUE,nes_wf,information,This question has also been sent to the Health and social care team for information.
S6W-26898,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what recent assessment it has made of any variation in pay, terms and conditions for social workers across different local authorities.",TRUE,hsc,information,This question has also been sent to the NES workforce team for information.
S6W-26906,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Paul O'Kane,Scottish Labour,West Scotland,"To ask the Scottish Government how many people that require social care are currently receiving this support in inappropriate hospital stays or out-of-area placements, and what its position is on whether this reflects the commitment in the Coming Home Implementation programme to greatly reduce delayed discharges and inappropriate out-of-area placements for adults with learning disabilities and complex care needs by March 2024.",TRUE,hsc,review,
S6W-26909,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it plans to ensure that all healthcare assistants employed by public bodies who deliver care within a home setting are required to be registered with the Scottish Social Services Council.,TRUE,hsc,information,
S6W-26912,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Kevin Stewart,Scottish National Party,Aberdeen Central,"To ask the Scottish Government whether the registration record of all NHS staff, irrespective of job title, is checked on an ongoing basis in regard to (a) Health and Care Professionals Council, (b) Social Work England, (c) Social Care Wales, (d) Northern Ireland Social Care Council, (e) General Teaching Council for Scotland, (f) General Teaching Council for Northern Ireland, (g) Education Workforce Council, (h) General Chiropractic Council, (i) General Dental Council, (j) General Medical Council, (k) General Optical Council, (l) General Osteopathic Council, (m) Nursing and Midwifery Council, (n) General Pharmaceutical Council and (o) Scottish Social Services Council.",TRUE,nes_wf,information,This question has also been sent to the Health and social care team for information.
S6W-26912,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Kevin Stewart,Scottish National Party,Aberdeen Central,"To ask the Scottish Government whether the registration record of all NHS staff, irrespective of job title, is checked on an ongoing basis in regard to (a) Health and Care Professionals Council, (b) Social Work England, (c) Social Care Wales, (d) Northern Ireland Social Care Council, (e) General Teaching Council for Scotland, (f) General Teaching Council for Northern Ireland, (g) Education Workforce Council, (h) General Chiropractic Council, (i) General Dental Council, (j) General Medical Council, (k) General Optical Council, (l) General Osteopathic Council, (m) Nursing and Midwifery Council, (n) General Pharmaceutical Council and (o) Scottish Social Services Council.",TRUE,hsc,information,This question has also been sent to the NES workforce team for information.
S6W-26896,2024-05-02T00:00:00Z,NA,2024-04-18T16:34:58Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what elements of human resources functionality are provided to NHS Scotland by private contractors.,TRUE,nes_wf,information,
S6W-26814,2024-05-03T00:00:00Z,NA,2024-04-19T15:46:40Z,Meghan Gallacher,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Government whether it will provide a clear definition of the term ""conversion therapy practices"", which outlines the difference between ""quackery"" and advice provision.",TRUE,gic,information,
S6W-26813,2024-05-03T00:00:00Z,NA,2024-04-19T15:46:41Z,Meghan Gallacher,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Government how many instances of the use of conversion therapy have been recorded since 2010, and under which bodies.",TRUE,gic,information,
S6W-26922,2024-05-03T00:00:00Z,NA,2024-04-19T15:46:42Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how it is monitoring the effectiveness of the smoke-free perimeter around hospital buildings, and how many on-the-spot fines have been issued since the Health (Tobacco, Nicotine etc. and Care) (Scotland) Act 2016 came into force.",TRUE,alcohol,information,
S6W-26929,2024-05-03T00:00:00Z,NA,2024-04-19T15:46:42Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of the findings in the Kidney Care UK report, In-centre Dialysis Transport in Scotland, what steps it is taking to reduce any variation between NHS boards in access to free non-emergency kidney patient transport for all kidney patients, regardless of income, to and from in-centre dialysis appointments.",TRUE,hsc,information,This question has also been sent to the Scottish National Audit Programme for information.
S6W-26929,2024-05-03T00:00:00Z,NA,2024-04-19T15:46:42Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of the findings in the Kidney Care UK report, In-centre Dialysis Transport in Scotland, what steps it is taking to reduce any variation between NHS boards in access to free non-emergency kidney patient transport for all kidney patients, regardless of income, to and from in-centre dialysis appointments.",TRUE,snap,information,This question has also been sent to the Health and social care team for information.
