event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24360,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:05Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how many full-time equivalent staff days were lost due to illness across the NHS in 2023, broken down by illness.",TRUE,nes_wf,review,
S6W-24401,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:05Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government which health and social care projects will receive capital funding from the additional capital spending allocation of £81.1 million in the NHS Recovery, Health and Social Care budget as outlined in the Scottish Budget 2024-25.",TRUE,nes_wf,information,This information has also been sent to the Health & Social Care team.
S6W-24401,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:05Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government which health and social care projects will receive capital funding from the additional capital spending allocation of £81.1 million in the NHS Recovery, Health and Social Care budget as outlined in the Scottish Budget 2024-25.",TRUE,hsc,information,This information has also been sent to the NES Workforce team.
S6W-24404,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:06Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on what urgent action it is taking to support the mental health and wellbeing of teachers and other workers impacted by violent and abusive behaviour in schools.,TRUE,mhsa,information,
S6O-02989,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government when it last met with NHS Greater Glasgow and Clyde to discuss out-of-hours GP services in Inverclyde.,TRUE,ooh,information,"This information has also been sent to the NES Workforce team, and the Primary Care team."
S6O-02989,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government when it last met with NHS Greater Glasgow and Clyde to discuss out-of-hours GP services in Inverclyde.,TRUE,nes_wf,information,"This information has also been sent to the Primary Care Out of Hours activity team, and the Primary Care team."
S6O-02989,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government when it last met with NHS Greater Glasgow and Clyde to discuss out-of-hours GP services in Inverclyde.,TRUE,primary_care_gp,information,"This information has also been sent to the NES Workforce team, and the Primary Care Out of Hours activity team."
S6O-02983,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Foysol Choudhury,Scottish Labour,Lothian,To ask the Scottish Government what safeguarding training NHS boards are required to provide to non-clinical staff who are handling interactions with members of the public.,TRUE,nes_wf,information,
S6O-02971,NA,2024-01-17T00:00:00Z,2024-01-10T16:03:38Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what discussions the finance secretary has had with ministerial colleagues regarding the allocation of funding for the development of a national funding framework for adult and child hospices in Scotland.,FALSE,hsc,information,
S6W-24397,2024-01-24T00:00:00Z,NA,2024-01-10T17:14:15Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government, further to the answer to question S6W-23865 by Jenni Minto on 21 December 2023, when the policy to distribute condoms in the women's prison estate was introduced, and whether sanitary products are available in the men's prison estate, and, if so, when this policy was introduced.",FALSE,justice,information,S6W-23865: To ask the Scottish Government whether condoms are available to prisoners in the women's prison estate. 
