event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24348,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:14Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government what steps the NHS takes to retrieve equipment that it has loaned to patients.,TRUE,,,
S6W-24350,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:15Z,Kenneth Gibson,Scottish National Party,Cunninghame North,"To ask the Scottish Government what value of NHS equipment loaned to patients has been written off in the last year for which figures are available, broken down by NHS board.",TRUE,,,
S6W-24351,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:15Z,Kenneth Gibson,Scottish National Party,Cunninghame North,"To ask the Scottish Government what additional social security benefits are awarded to claimants with autism, and what proof of diagnosis is required.",TRUE,,,
S6W-24340,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:15Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what percentage of the current social care workforce is female.,TRUE,,,
S6W-24349,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:16Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government what the value is of equipment that has been loaned to patients by each NHS board in the last year for which figures are available.,TRUE,,,
S6W-24347,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:16Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government for what reason it is reportedly difficult for patients to return NHS equipment that they have been loaned back to the NHS board.,TRUE,,,
S6W-24343,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:17Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what its position is on how its Budget recognises the part that social care plays within Scotland’s communities as an investment in the overall health of the nation.,TRUE,,,
S6W-24339,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:17Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what action it is taking through its Budget for staff, services and patients in relation to those in need of support who are waiting more than six weeks for a social care assessment due to the sector reportedly being under-resourced.",TRUE,,,
S6W-24357,2024-01-22T00:00:00Z,NA,2024-01-08T17:24:33Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government what discussions it had with its New Deal For Business Group's Non-Domestic Rates sub-group regarding the possible introduction of a non-domestic rates public health supplement on retailers, prior to the announcement in the 2024-25 Budget.",TRUE,,,
S6W-24355,2024-01-22T00:00:00Z,NA,2024-01-08T17:24:33Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government what discussions it had with its Retail Industry Leadership Group regarding the possible introduction of a non-domestic rates public health supplement on retailers, prior to the announcement in the 2024-25 Budget.",TRUE,,,
S6W-24366,2024-01-22T00:00:00Z,NA,2024-01-08T17:24:33Z,Beatrice Wishart,Scottish Liberal Democrats,Shetland Islands,To ask the Scottish Government what recent steps it has taken to improve care for people with a brain tumour diagnosis.,TRUE,,,
S6W-24356,2024-01-22T00:00:00Z,NA,2024-01-08T17:24:33Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government what discussions it had with its Tax Advisory Group regarding the possible introduction of a non-domestic rates public health supplement on retailers, prior to the announcement in the 2024-25 Budget.",TRUE,,,
S6W-24365,2024-01-22T00:00:00Z,NA,2024-01-08T17:24:33Z,Beatrice Wishart,Scottish Liberal Democrats,Shetland Islands,To ask the Scottish Government how it is working to improve access to treatments for brain tumour patients.,TRUE,,,
S6F-02713,2024-01-11T00:00:00Z,2024-01-11T00:00:00Z,2024-01-08T15:48:13Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the First Minister what urgent steps are being taken to address reports of a mental health crisis with an increase in calls to the NHS 24 Mental Health Hub.,TRUE,,,
S6W-24345,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:14Z,Liz Smith,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what plans it has to propose a debate in the Parliament on Public Petition PE1859.,FALSE,,,
S6W-24341,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:14Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what its position is on how paying social care staff £12 per hour is consistent with the aims of the Fair Work agenda, in light of this level of pay reportedly contributing to a level of gender pay inequality.",FALSE,,,
S6W-24342,2024-01-18T00:00:00Z,NA,2024-01-04T16:10:14Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government how much has been saved from the revised and delayed National Care Service proposal, and how much of that money has been ringfenced for reinvestment in social care.",FALSE,,,
