event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26243,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:57Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how many services for children, young people and their families in each local authority area have received funding from the Communities Mental Health and Wellbeing Fund.",TRUE,mhsa,information,
S6W-26265,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:57Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how much it has spent on the Childsmile programme in each of the last five financial years, also broken down by NHS board area.",TRUE,primary_care_other,information,
S6W-26240,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:58Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government how much funding has been distributed in each local authority area from the £50 million Communities Mental Health and Wellbeing Fund since 2020.,TRUE,mhsa,information,
S6W-26279,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:58Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government when all GP surgeries across Scotland will be able to use electronic signatures to authorise prescriptions.,TRUE,primary_care_gp,information,
S6W-26160,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:59Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on what steps are being taken to ensure that there is sufficient funding for the training of Auditory Verbal therapists to enable all deaf children to have the opportunity to access this specialist support.,TRUE,nes_wf,information,
S6W-26161,2024-04-17T00:00:00Z,NA,2024-03-19T17:06:59Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what support it is providing to (a) NHS boards and (b) local authorities to ensure that there is sufficient funding for the training of (i) audiologists, (ii) speech and language therapists and (iii) teachers of the deaf in the provision of Auditory Verbal therapy to help improve outcomes and opportunities for deaf children.",TRUE,nes_wf,information,
S6W-26159,2024-04-17T00:00:00Z,NA,2024-03-19T17:07:00Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what steps are being taken to ensure equitable access to Auditory Verbal therapy for all deaf children under the age of five whose families want them to learn to listen and speak.,TRUE,hsc,information,
S6O-03277,NA,2024-03-28T00:00:00Z,2024-03-20T15:44:57Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government whether it can provide an update on when it will make a decision on the continued ban on the consumption of alcohol at all times on trains, in light of ScotRail's confirmation in evidence to the Net Zero, Energy and Transport Committee that the consultation findings have been passed to Transport Scotland.",TRUE,alcohol,information,
S6O-03286,NA,2024-03-28T00:00:00Z,2024-03-20T15:45:02Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government how many children aged 16 and under have been prescribed puberty suppressing hormones through NHS Scotland since 2014.,TRUE,prescribing,review,
S6O-03287,NA,2024-03-28T00:00:00Z,2024-03-20T15:45:03Z,Maggie Chapman,Scottish Green Party,North East Scotland,To ask the Scottish Government what it is doing to support the mental wellbeing of asylum seekers accommodated in hotels in Scotland.,TRUE,mhsa,information,
S6W-26314,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:42Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,To ask the Scottish Government what measures it is taking to ensure that visitors to parks and other areas for outdoor recreation are aware of the risk of Lyme disease and other tick-borne diseases.,TRUE,cph,review,
S6W-26327,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:42Z,Martin Whitfield,Scottish Labour,South Scotland,To ask the Scottish Government how many children and young people have died in the care of a Scottish local authority prior to their 18th birthday since 2018.,TRUE,hsc,information,
S6W-26318,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:42Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, further to the answer to question S5W-11374 by Aileen Campbell on 28 September 2017, whether it will provide an update on what preventative action (a) Health Protection Scotland and (b) each NHS board has taken to warn of tick-related health conditions; what (i) posters, leaflets and other information have been issued and (ii) events have been organised on this topic (A) routinely and (B) since 2017, and what analysis it has carried out or plans of the effectiveness of this.",TRUE,cph,review,
S6W-26305,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:42Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what recent review it has undertaken of the provision of sexual health and wellbeing services for young people.,TRUE,cph,information,
S6W-26241,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:42Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how many people in each local authority area received support through services funded through the Communities Mental Health and Wellbeing Fund in 2023, and what assessment it has made of the number of children, young people and family members in total that were supported.",TRUE,mhsa,information,
S6W-26302,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:42Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what targeted training is currently offered to teachers to help them to assess, monitor and improve the health and wellbeing of pupils.",TRUE,mhsa,information,
S6W-26319,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:43Z,Martin Whitfield,Scottish Labour,South Scotland,"To ask the Scottish Government for what reason the needs of care experienced young people are not specifically addressed in its publication, Creating Hope Together: Scotland's Suicide Prevention Action Plan 2022-2025.",TRUE,mhsa,information,
S6W-26311,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:43Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, further to the answer to S5W-31031 by Joe FitzPatrick on 24 August 2020, whether it will provide an update on how many visits the NHS Lyme disease webpage has had since it was created.",TRUE,cph,information,
S6W-26313,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:43Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government what public awareness campaigns it (a) has held and (b) is planning in 2024 on Lyme disease, including its prevention and symptoms.",TRUE,cph,information,
S6W-26316,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:44Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,To ask the Scottish Government how many people in Scotland have Lyme disease.,TRUE,cph,review,
S6W-26315,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:45Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government what measures it has taken to improve medical professionals understanding, recognition and treatment of Lyme disease.",TRUE,cph,information,
S6W-26312,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:45Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,To ask the Scottish Government whether it will provide an update on what it is doing to (a) raise awareness of and (b) improve (i) diagnosis and (ii) treatment of Lyme disease.,TRUE,cph,information,
S6W-26292,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:45Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what training has been offered to primary care staff on the history of transvaginal mesh complications and support for patients who require surgery for pre or post operative vaginal mesh removal.,TRUE,mesh,information,This question has also been sent to NES workforce team for information
S6W-26292,2024-04-18T00:00:00Z,NA,2024-03-20T17:03:45Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what training has been offered to primary care staff on the history of transvaginal mesh complications and support for patients who require surgery for pre or post operative vaginal mesh removal.,TRUE,nes_wf,information,This question has also been sent to mesh team for information
