event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24387,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government how many ministerial working groups there are that are currently in operation across the Transport, Net Zero and Just Transition portfolio, and whether it will provide a list of any such groups.",TRUE,,,
S6W-24396,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Ross Greer,Scottish Green Party,West Scotland,"To ask the Scottish Government, further to the answer to question S6W-23928 by Jenni Minto on 3 January 2024, when it plans to bring forward secondary legislation to enable the regulation of non-surgical cosmetic procedures.",TRUE,,,S6W-23928: To ask the Scottish Government what progress it has made on the regulation of non-surgical cosmetic procedures.
S6W-24360,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:05Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government how many full-time equivalent staff days were lost due to illness across the NHS in 2023, broken down by illness.",TRUE,,,
S6W-24385,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:05Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government how many Cabinet sub-committees are currently in operation, and what the (a) title and (b) membership is of each.",TRUE,,,
S6W-24401,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:05Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government which health and social care projects will receive capital funding from the additional capital spending allocation of £81.1 million in the NHS Recovery, Health and Social Care budget as outlined in the Scottish Budget 2024-25.",TRUE,,,
S6W-24404,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:06Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on what urgent action it is taking to support the mental health and wellbeing of teachers and other workers impacted by violent and abusive behaviour in schools.,TRUE,,,
S6W-24386,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:06Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government how many ministerial working groups there are that are currently in operation across the Wellbeing Economy, Fair Work and Energy portfolio, and whether it will provide a list of any such groups.",TRUE,,,
S6O-02989,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government when it last met with NHS Greater Glasgow and Clyde to discuss out-of-hours GP services in Inverclyde.,TRUE,,,
S6O-02983,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Foysol Choudhury,Scottish Labour,Lothian,To ask the Scottish Government what safeguarding training NHS boards are required to provide to non-clinical staff who are handling interactions with members of the public.,TRUE,,,
S6O-02988,NA,2024-01-18T00:00:00Z,2024-01-10T16:03:44Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government when it last met with the City of Edinburgh Council to discuss its housing emergency declaration.,TRUE,,,
S6W-24426,2024-01-24T00:00:00Z,NA,2024-01-10T17:14:16Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what procurement procedure was followed by the Scottish Housing Regulator to determine its statutory managers list.,TRUE,,,
S6W-24390,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government, further to the answer to question S6W-23572 by Mairi McAllan on 14 December 2023, by what date it estimates that the draft Climate Change Plan would need to be published in order to allow a final version to be laid in the Parliament in March 2025, and, in determining this date, how many days have been allowed after the 120 days of parliamentary scrutiny for an assessment of that scrutiny to take place and, if appropriate, revisions to be made to the plan, in advance of the March 2025 deadline.",FALSE,,,"S6W-23572: To ask the Scottish Government, further to its announcement on 7 November 2023, when it will provide an update on the anticipated publication date of the new Climate Change Plan; whether it will publish a timeline setting out the periods for public engagement and proposed parliamentary scrutiny of the new plan, and what time will be allocated, ahead of the statutory deadline, to permit an assessment and considered response to that engagement and scrutiny. "
S6W-24370,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government, in light of the consultation on proposals to close fishing for sandeel in Scottish waters, what its position is on whether any such closures would be considered to be an important measure in compensating for the potential environmental impact of offshore wind farms.",FALSE,,,
S6W-24402,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Graham Simpson,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government when detailed performance and carrying figures for CalMac in 2023 will be released.,FALSE,,,
S6W-24376,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Craig Hoy,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what discussions took place between the Minister for Housing and the Deputy First Minister and Cabinet Secretary for Finance and their officials regarding the proposed reduction to spending on housing in its 2024-25 Budget.,FALSE,,,
S6W-24384,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Sarah Boyack,Scottish Labour,Lothian,To ask the Scottish Government what action the First Minister would take if a cabinet secretary does not meet the objectives set out in their mandate letter for the financial year 2023-24.,FALSE,,,
S6W-24361,2024-01-23T00:00:00Z,NA,2024-01-09T17:23:04Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government what its proposed 2024-25 (a) revenue and (b) capital budget allocation is for the urban regeneration company, Clyde Gateway.",FALSE,,,
