event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25508,2024-03-12T00:00:00Z,NA,2024-02-13T16:18:56Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what data it holds on how many patients have been diagnosed with a brain tumour through Rapid Cancer Diagnostic Services.,TRUE,cancer_adult_screening,review,This question has also been sent to the Quality Indicators team for review.
S6W-25508,2024-03-12T00:00:00Z,NA,2024-02-13T16:18:56Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what data it holds on how many patients have been diagnosed with a brain tumour through Rapid Cancer Diagnostic Services.,TRUE,quality_indicators,review,This question has also been sent to the Cancer Adult Screening team for review.
S6W-25507,2024-03-12T00:00:00Z,NA,2024-02-13T16:18:56Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what data it holds on how many patients have been referred for a CT or MRI head imaging as a result of GP direct access to diagnostic services.,TRUE,primary_care_gp,review,This question has also been sent to the Acute/Hospital Waiting Times and Resources team for review.
S6W-25507,2024-03-12T00:00:00Z,NA,2024-02-13T16:18:56Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what data it holds on how many patients have been referred for a CT or MRI head imaging as a result of GP direct access to diagnostic services.,TRUE,waiting_times,review,This question has also been sent to the Primary Care GP team for review.
S6O-03096,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:20Z,David Torrance,Scottish National Party,Kirkcaldy,To ask the Scottish Government whether it will provide an update on the progress in delivering the actions and aims contained in the Framework for Chronic Pain Service Delivery.,TRUE,waiting_times,information,
S6O-03095,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government how it is tackling NHS waiting times for conditions affecting children, adolescents and young adults.",TRUE,waiting_times,information,This question has also been sent to the Mental Health & Service Access team for information.
S6O-03095,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government how it is tackling NHS waiting times for conditions affecting children, adolescents and young adults.",TRUE,mhsa,information,This question has also been sent to the  Acute/Hospital Waiting Times and Resources team for information.
S6O-03101,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government what it is doing to support access to health and social care services in Glasgow.,TRUE,hsc,information,
S6O-03098,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government what it is doing to improve access to NHS dentistry in the Greenock and Inverclyde constituency.,TRUE,primary_care_other,information,
S6O-03102,NA,2024-02-22T00:00:00Z,2024-02-14T16:02:21Z,Annie Wells,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what action it is taking to address the housing emergency in Glasgow.,TRUE,hsc,information,
S6O-03100,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government what support it is providing to GP practices to help them transition to a telephone appointment queuing system.,TRUE,primary_care_gp,information,
S6O-03097,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government what it is doing to ensure that women in Wigtownshire have the choice to give birth as close to home as possible.,TRUE,preg_birth_child,information,
S6O-03094,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Bob Doris,Scottish National Party,Glasgow Maryhill and Springburn,"To ask the Scottish Government what its position is regarding financial redress for vaginal mesh survivors in Scotland, in light of the recommendations contained within The Hughes Report.",TRUE,women,information,This question has also been sent to the Mesh Consultancy team for information.
S6O-03094,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Bob Doris,Scottish National Party,Glasgow Maryhill and Springburn,"To ask the Scottish Government what its position is regarding financial redress for vaginal mesh survivors in Scotland, in light of the recommendations contained within The Hughes Report.",TRUE,mesh,information,This question has also been sent to the Women's Health and Long-Term Conditions team for information.
S6W-25537,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:42Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government how many seizures of illicit drugs have occurred in prisons in each of the last five years, also broken down by (a) establishment and (b) drug type.",TRUE,justice,information,"This question has also been to to the Drugs team for information, the Alcohol & Tobacco team for information, and the DAISy team for information."
S6W-25537,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:42Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government how many seizures of illicit drugs have occurred in prisons in each of the last five years, also broken down by (a) establishment and (b) drug type.",TRUE,drugs,information,"This question has also been to to the Justice team for information, the Alcohol & Tobacco team for information, and the DAISy team for information."
S6W-25537,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:42Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government how many seizures of illicit drugs have occurred in prisons in each of the last five years, also broken down by (a) establishment and (b) drug type.",TRUE,alcohol,information,"This question has also been to to the Drugs team for information, the Justice team for information, and the DAISy team for information."
S6W-25537,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:42Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government how many seizures of illicit drugs have occurred in prisons in each of the last five years, also broken down by (a) establishment and (b) drug type.",TRUE,daisy,information,"This question has also been to to the Drugs team for information, the Alcohol & Tobacco team ffor information, and the Justice team for information."
