event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-24554,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government what assessment it has made of the current regulation of people, who are not healthcare professionals, and who provide aesthetic treatments in Scotland, and what steps it is taking to ensure that these treatments are provided by adequately qualified, regulated and insured individuals.",TRUE,,,
S6W-24551,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what public awareness campaigns it has planned regarding the use of medical associate professions across NHS Scotland.,TRUE,,,
S6W-24544,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government what information it holds on what the projected income would have been if the public health supplement had continued in each of the years since it was discontinued in 2015.,TRUE,,,
S6W-24543,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government what assessment it has carried out regarding any impact that minimum unit pricing has had on the increase in revenue to large retailers who sell alcohol.,TRUE,,,
S6W-24545,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government how much was raised by the public health supplement in each year that it was in operation.,TRUE,,,
S6W-24550,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether any funding for training anaesthesia associates and physician associates is allocated from (a) the NHS Scotland workforce training budget or (b) a separate funding stream.,TRUE,,,
S6W-24547,2024-01-30T00:00:00Z,NA,2024-01-16T17:53:59Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government whether it will provide an update on when it expects to publish findings from the review into the operation of minimum unit pricing.,TRUE,,,
S6O-03002,NA,2024-01-24T00:00:00Z,2024-01-17T16:19:25Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government what action it is taking to support and improve the network of community hospitals.,TRUE,,,
S6O-02999,NA,2024-01-24T00:00:00Z,2024-01-17T16:19:25Z,Brian Whittle,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government, in light of the announcements made in its Budget, what action it is taking to ensure that well-established community mental health services are appropriately funded.",TRUE,,,
S6O-03001,NA,2024-01-24T00:00:00Z,2024-01-17T16:19:25Z,Evelyn Tweed,Scottish National Party,Stirling,To ask the Scottish Government what assessment it has made of the Forth Valley University College NHS Partnership's impact on the delivery of health services in Forth Valley.,TRUE,,,
S6O-03003,NA,2024-01-24T00:00:00Z,2024-01-17T16:19:25Z,Edward Mountain,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government whether it plans to take any action on any concerns that it may have regarding the 2018 GP contract in relation to rural practices.,TRUE,,,
S6O-03000,NA,2024-01-24T00:00:00Z,2024-01-17T16:19:25Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government what action it is taking to support people with diabetes.,TRUE,,,
S6O-03005,NA,2024-01-24T00:00:00Z,2024-01-17T16:19:26Z,Christine Grahame,Scottish National Party,"Midlothian South, Tweeddale and Lauderdale",To ask the Scottish Government what research it has undertaken on the impact of changing demographics on NHS services.,TRUE,,,
