event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-26970,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:24Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government when it plans to next update the Prevalence-Service Utilisation Ratio for people who are dependent on alcohol in Scotland, in light of the reported 40% reduction in the number of people accessing specialist alcohol treatment.",TRUE,alcohol,information,
S6W-26971,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:24Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government when Public Health Scotland will report on its investigation into the reasons behind the reported 40% reduction in the number of people accessing specialist alcohol treatment.,TRUE,alcohol,information,
S6W-26915,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:24Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government how many people waiting at A&E for eight hours or more are aged (a) 65 to 74, (b) 75 to 84, (c) 85 to 94 and (d) over 95, based on the latest information available.",TRUE,aande,review,
S6W-26972,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:25Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government how it considers the National Service Specification for alcohol services will address the public health emergency of alcohol harm in Scotland.,TRUE,alcohol,information,
S6W-26977,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:25Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what measures it has taken to decrease the time that it takes for women to obtain an endometriosis diagnosis.,TRUE,waiting_times,information,"This question has also been sent to the Women's Health and Long Term Conditions team for information, and the Pregnancy, Birth and Child Health team for information."
S6W-26977,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:25Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what measures it has taken to decrease the time that it takes for women to obtain an endometriosis diagnosis.,TRUE,women,information,"This question has also been sent to the Hospital Waiting Times and Resources team for information, and the Pregnancy, Birth and Child Health team for information."
S6W-26977,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:25Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what measures it has taken to decrease the time that it takes for women to obtain an endometriosis diagnosis.,TRUE,preg_birth_child,information,"This question has also been sent to the Hospital Waiting Times and Resources team for information, and the Women's Health and Long Term Conditions team for information."
S6W-26973,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:25Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government which stakeholders it plans to consult in relation to the development of a National Service Specification for alcohol services, and when the National Service Specification will be published.",TRUE,alcohol,information,
S6W-26914,2024-05-08T00:00:00Z,NA,2024-04-23T17:08:26Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government how many people waiting at A&E for 12 hours or more are aged (a) 65 to 74, (b) 75 to 84, (c) 85 to 94 and (d) over 95, based on the latest information available.",TRUE,aande,review,
S6O-03385,NA,2024-05-02T00:00:00Z,2024-04-24T16:41:03Z,Colin Smyth,Scottish Labour,South Scotland,To ask the Scottish Government what action it is taking to prevent the closure of care homes in South Lanarkshire.,TRUE,hsc,information,
S6O-03381,NA,2024-05-02T00:00:00Z,2024-04-24T16:41:03Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government when it last met with Renfrewshire Health and Social Care Partnership.,TRUE,hsc,information,
S6O-03382,NA,2024-05-02T00:00:00Z,2024-04-24T16:41:03Z,Stephanie Callaghan,Scottish National Party,Uddingston and Bellshill,To ask the Scottish Government what assessment it has made of the potential impact of reports that HC-One plans to terminate the contract for the Hospital Based Complex Clinical Care service at Hatton Lea Care Home.,TRUE,hsc,information,
S6O-03386,NA,2024-05-02T00:00:00Z,2024-04-24T16:41:04Z,Roz McCall,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government what analysis it has conducted of the impact of its reformed dental payments system, introduced on 1 November 2023, in the Mid Scotland and Fife region.",TRUE,primary_care_other,information,
S6W-26980,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:17Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government what measures it is taking to ensure equitable access to alcohol and drug rehabilitation services in (a) East and (b) South Ayrshire, in light of reports that the 12-week programme costs between £15,000 and £20,000 per person.",TRUE,alcohol,information,
S6W-27020,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:20Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what steps have been taken to deliver action 131 of the Cancer Action Plan for Scotland 2023 to 2026 to improve data collection on metastatic breast cancer.,TRUE,cancer_adult_screening,information,This question has also been sent to the Quality Indicators team for information.
S6W-27020,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:20Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what steps have been taken to deliver action 131 of the Cancer Action Plan for Scotland 2023 to 2026 to improve data collection on metastatic breast cancer.,TRUE,quality_indicators,information,This question has also been sent to the Cancer Adult Screening team for information.
S6W-27014,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:20Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government what information it holds on how many key workers are living in tied accommodation, broken down by (a) local authority and (b) NHS board area.",TRUE,nes_wf,review,
S6W-26997,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:20Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government how the National Gender Identity Healthcare Reference Group will work together with any new working group considering the recommendations of the Cass Review.,TRUE,gic,information,
S6W-26996,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:21Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government for what reason it has reportedly set up a new working group to consider the recommendations of the Cass Review, in light of the existence of the National Gender Identity Healthcare Reference Group.",TRUE,gic,information,
S6W-27022,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:21Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of the publication of the first set of quarterly data from the National Audit of Metastatic Breast Cancer for England and Wales, whether improved data collected on metastatic breast cancer will be published in Scotland.",TRUE,cancer_adult_screening,information,This question has also been sent to the Quality Indicators team for information.
S6W-27022,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:21Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of the publication of the first set of quarterly data from the National Audit of Metastatic Breast Cancer for England and Wales, whether improved data collected on metastatic breast cancer will be published in Scotland.",TRUE,quality_indicators,information,This question has also been sent to the Cancer Adult Screening team for information.
S6W-27029,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:22Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether patients receiving their free NHS dental check-up may be charged for receiving verbal advice on dental health and toothbrushing during their appointment.,TRUE,primary_care_other,information,
S6W-26981,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:24Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government how much funding it has allocated to the Alcohol and Drugs Partnership (ADP) in (a) East and (b) South Ayrshire for the 2024-25 financial year.,TRUE,alcohol,information,
S6W-27030,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:24Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government, in the last five financial years, how much was allocated to the General Dental Service budget in total, and how much of the yearly allocation was spent, broken down by financial year.",TRUE,primary_care_other,information,
S6W-26995,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:24Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will pause the commissioning of a new gender service by NHS Greater Glasgow and Clyde and NHS National Services Scotland while consideration is given to the Cass Review recommendations.,TRUE,gic,information,
S6W-27021,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:25Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government which datasets will be improved to ensure that action 131 of the Cancer Action Plan for Scotland 2023 to 2026, to improve data collection on metastatic breast cancer, is met.",TRUE,cancer_adult_screening,information,This question has also been sent to the Quality Indicators team for information.
S6W-27021,2024-05-09T00:00:00Z,NA,2024-04-24T17:11:25Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government which datasets will be improved to ensure that action 131 of the Cancer Action Plan for Scotland 2023 to 2026, to improve data collection on metastatic breast cancer, is met.",TRUE,quality_indicators,information,This question has also been sent to the Cancer Adult Screening team for information.
