event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-25508,2024-03-12T00:00:00Z,NA,2024-02-13T16:18:56Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what data it holds on how many patients have been diagnosed with a brain tumour through Rapid Cancer Diagnostic Services.,TRUE,,,
S6W-25507,2024-03-12T00:00:00Z,NA,2024-02-13T16:18:56Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what data it holds on how many patients have been referred for a CT or MRI head imaging as a result of GP direct access to diagnostic services.,TRUE,,,
S6O-03096,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:20Z,David Torrance,Scottish National Party,Kirkcaldy,To ask the Scottish Government whether it will provide an update on the progress in delivering the actions and aims contained in the Framework for Chronic Pain Service Delivery.,TRUE,,,
S6O-03095,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government how it is tackling NHS waiting times for conditions affecting children, adolescents and young adults.",TRUE,,,
S6O-03101,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government what it is doing to support access to health and social care services in Glasgow.,TRUE,,,
S6O-03098,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government what it is doing to improve access to NHS dentistry in the Greenock and Inverclyde constituency.,TRUE,,,
S6O-03102,NA,2024-02-22T00:00:00Z,2024-02-14T16:02:21Z,Annie Wells,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what action it is taking to address the housing emergency in Glasgow.,TRUE,,,
S6O-03100,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Kenneth Gibson,Scottish National Party,Cunninghame North,To ask the Scottish Government what support it is providing to GP practices to help them transition to a telephone appointment queuing system.,TRUE,,,
S6O-03097,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government what it is doing to ensure that women in Wigtownshire have the choice to give birth as close to home as possible.,TRUE,,,
S6O-03094,NA,2024-02-21T00:00:00Z,2024-02-14T16:02:21Z,Bob Doris,Scottish National Party,Glasgow Maryhill and Springburn,"To ask the Scottish Government what its position is regarding financial redress for vaginal mesh survivors in Scotland, in light of the recommendations contained within The Hughes Report.",TRUE,,,
S6O-03111,NA,2024-02-22T00:00:00Z,2024-02-14T16:02:25Z,Rachael Hamilton,Scottish Conservative and Unionist Party,"Ettrick, Roxburgh and Berwickshire","To ask the Scottish Government what assessment it has made of the potential impact of the £58.7 million reduction to the College Operational Expenditure budget for 2024-25 on the Ettrick, Roxburgh and Berwickshire constituency.",TRUE,,,
S6O-03112,NA,2024-02-22T00:00:00Z,2024-02-14T16:02:26Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government what plans it has to review the operations of the Parole Board for Scotland.,TRUE,,,
S6W-25537,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:42Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government how many seizures of illicit drugs have occurred in prisons in each of the last five years, also broken down by (a) establishment and (b) drug type.",TRUE,,,
S6W-25466,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:42Z,Jackson Carlaw,Scottish Conservative and Unionist Party,Eastwood,"To ask the Scottish Government whether it plans to review the recommendations outlined in The Hughes Report: Options for redress for those harmed by valproate and pelvic mesh, by the Patient Safety Commissioner for England, Dr Henrietta Hughes OBE; what consideration it has given to delivering an initial £20,000 financial redress payment for mesh injured women in Scotland in 2024-25, and whether there is any potential for further compensation.",TRUE,,,
S6W-25467,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:43Z,Jackson Carlaw,Scottish Conservative and Unionist Party,Eastwood,To ask the Scottish Government how much public money has been spent to reimburse the costs associated with mesh injured women experiencing private mesh removal surgery in the period since the Transvaginal Mesh Removal Reimbursement Scheme opened for applications.,TRUE,,,
S6W-25468,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:43Z,Jackson Carlaw,Scottish Conservative and Unionist Party,Eastwood,"To ask the Scottish Government whether the entirety of the £1 million mesh fund was needed to deliver the one-off, £1,000 financial support awards to mesh survivors, and if this is not the case, whether it will set out how much of the allocated budget was required to make payments to all successful applicants.",TRUE,,,
S6W-25541,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:43Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government what action (a) it and (b) the Scottish Prison Service is taking to reduce the impact of illicit drugs on the prison population.,TRUE,,,
S6W-25539,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:43Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government what action (a) it and (b) the Scottish Prison Service is taking to protect prison staff from the effects of illicit drugs being used by prisoners.,TRUE,,,
S6W-25548,2024-03-13T00:00:00Z,NA,2024-02-14T16:28:44Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government how many instances of people drinking alcohol onboard ScotRail trains have been recorded in each of the last three years.,TRUE,,,
