event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-28347,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:18Z,Katy Clark,Scottish Labour,West Scotland,"To ask the Scottish Government whether it plans to consult stakeholders, including (a) first aid providers, (b) independent ambulance organisations, (c) the Scottish Ambulance Service and (d) representatives of the hospitality and events sector, with a view to regulating private (i) first aid companies and (ii) ambulance providers.",TRUE,unsched,information,
S6W-28353,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:18Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,To ask the Scottish Government how many (a) infants and (b) adults it expects to take up the respiratory syncytial virus (RSV) vaccine in the first year of the new programme that was announced on 24 June 2024.,TRUE,preg_birth_child,review,This question has also been sent to the Clinical and Protecting Health team for review.
S6W-28353,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:18Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,To ask the Scottish Government how many (a) infants and (b) adults it expects to take up the respiratory syncytial virus (RSV) vaccine in the first year of the new programme that was announced on 24 June 2024.,TRUE,cph,review,"This question has also been sent to the Pregnancy, Birth and Child Health team for review."
S6W-28205,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:18Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what action it is taking to ensure that every NHS board has a designated renal counsellor for adults with kidney disease.,TRUE,snap,information,
S6W-28354,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,"To ask the Scottish Government what discussions it has held with patient organisations to raise awareness of the respiratory syncytial virus (RSV) vaccine, which will be made available on 1 August 2024.",TRUE,cph,information,
S6W-28346,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Katy Clark,Scottish Labour,West Scotland,"To ask the Scottish Government, further to the answer to question S6W-18113 by Jenni Minto on 5 June 2023, what specific engagement its officials have undertaken with (a) Healthcare Improvement Scotland and (b) other stakeholders to determine whether there are any concerns in relation to the regulation of private (i) first aid event cover companies and (ii) ambulance providers, which supply medical cover at events across Scotland.",TRUE,unsched,information,"S6W-18113: To ask the Scottish Government, further to the answer to question S6W-11295 by Humza Yousaf on 14 November 2022, whether it will provide an update on its discussions with Healthcare Improvement Scotland (HIS) officials to ascertain whether there are any concerns in relation to the regulation of private first aid companies which provide medical cover at events across Scotland."
S6W-28356,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,To ask the Scottish Government how many people received the seasonal flu vaccine in the winter 2023-24 programme.,TRUE,cph,review,This question has also been sent to the COVID team for review.
S6W-28356,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,To ask the Scottish Government how many people received the seasonal flu vaccine in the winter 2023-24 programme.,TRUE,covid,review,This question has also been sent to the Clinical and Protecting Health team for review.
S6W-28355,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,To ask the Scottish Government how the respiratory syncytial virus (RSV) vaccine programme will engage with the seasonal flu vaccine programme.,TRUE,cph,information,This question has also been sent to the COVID team for information.
S6W-28355,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Jackie Dunbar,Scottish National Party,Aberdeen Donside,To ask the Scottish Government how the respiratory syncytial virus (RSV) vaccine programme will engage with the seasonal flu vaccine programme.,TRUE,covid,information,This question has also been sent to the Clinical and Protecting Health team for information.
S6W-28368,2024-07-24T00:00:00Z,NA,2024-06-26T15:48:58Z,Foysol Choudhury,Scottish Labour,Lothian,To ask the Scottish Government how many type 1 diabetic adults are expected to be started on insulin pumps in NHS Lothian in the 2024-2025 period as a direct result of the recently announced funding of up to £8.8 million for diabetes technology.,TRUE,prescribing,information,
S6W-28345,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:18Z,Katy Clark,Scottish Labour,West Scotland,"To ask the Scottish Government what work is being done to review existing structures surrounding the regulation of private (a) first aid event cover companies and (b) ambulance providers, to ensure that there is sufficient oversight of all first aid providers in Scotland.",FALSE,unsched,information,
S6W-28348,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:18Z,Katy Clark,Scottish Labour,West Scotland,"To ask the Scottish Government whether it plans to establish an official body tasked with carrying out regular audits and inspections of private (a) first aid event cover companies and (b) ambulance providers, such as those that exist in both England and Wales.",FALSE,unsched,information,
S6W-28344,2024-07-23T00:00:00Z,NA,2024-06-25T16:44:19Z,Katy Clark,Scottish Labour,West Scotland,To ask the Scottish Government whether it will consider bringing forward a consultation on the regulation of private (a) first aid event cover companies and (b) ambulance providers as part of its 2024-25 Programme for Government.,FALSE,unsched,information,
