event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-27824,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether all of the reported data stolen from NHS Dumfries and Galloway, and others in the recent cyber attacks, have now been placed on the dark web.",TRUE,,,
S6W-28011,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government whether it will remove renewable liquid fuels such as hydrotreated vegetable oil from the “polluting heating systems” criteria that are anticipated to be within its proposed Heat in Buildings Bill.,TRUE,,,
S6W-27375,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Jeremy Balfour,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it will commit to (a) reviewing and (b) deleting, if found to be infringing UK GDPR and/or ethical standards for health research, the data gathered from 134,000 children who participated in the Health and Wellbeing Census survey in 2022 reportedly without being informed of what the Information Commissioner’s Office has described as the ""serious risks"" of being able to identify individuals by using their Scottish Candidate Numbers as part of their email addresses.",TRUE,,,
S6W-27421,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Jeremy Balfour,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it still plans to add the data from 134,000 children gathered in the Health and Wellbeing Census to the Administrative Data Research Scotland system; what its position is on whether the data was captured ethically and legally, and whether it will implement measures to mitigate any risks of being able to link the data back to the respondents, in light of the Information Commissioner's Office advice to the Scottish Government in August 2023 that the arrangements for processing the data did not meet requirements of Article 4(5) of the UK GDPR around pseudonymisation, and Article 25 around Data Protection by Design and Default.",TRUE,,,
S6W-27825,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether any data that has reportedly been published on the dark web in the recent cyber attack on NHS Dumfries and Galloway contains any patient information, which would normally be held nationally, and, if so, what data was published.",TRUE,,,
S6W-27826,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of reported comments that “it is important to note that the incident remains contained to NHS Dumfries and Galloway and there have been no further incidents across NHS Scotland as a whole,” whether any information stolen in the cyber attack is contained to only NHS Dumfries and Galloway patients.",TRUE,,,
S6W-28020,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:14Z,Stephanie Callaghan,Scottish National Party,Uddingston and Bellshill,"To ask the Scottish Government what support is available for mothers with bottle-fed newborns who have tongue-tie, and what steps are being taken to raise awareness of this condition in newborns.",TRUE,,,
S6W-27933,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:15Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government whether it plans to have a national integrated ticketing system for public transport in place and operational before the end of the current parliamentary session.,TRUE,,,
S6W-27930,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:15Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government whether it will provide an update on when it plans to allow patients to access their medical records digitally, and whether it plans to roll this out across Scotland.",TRUE,,,
S6W-27823,2024-06-18T00:00:00Z,NA,2024-06-04T17:15:16Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether any of the files that were stolen in the recent reported cyber attack on NHS Dumfries and Galloway contained patient data that is normally held nationally.,TRUE,,,
