event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-28260,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:06Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government how much time, on average, it takes for a student midwife to be repaid for any expenses incurred on clinical placements, and what action it is taking to decrease this.",TRUE,,,
S6W-28275,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what funding the Scottish National Investment Bank has (a) received and (b) issued to applicants in each year of its operation.,TRUE,,,
S6W-28261,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what its response is to the Scotland Student Midwives Finance Report, published by the Royal College of Midwives.",TRUE,,,
S6W-28259,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether student midwives in receipt of benefits continue to receive their benefits after being awarded a bursary.,TRUE,,,
S6W-28265,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:08Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it plans to undertake a review of the regulation of the audiology workforce, and, if so, whether it will provide details of this.",TRUE,,,
S6W-28271,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:08Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it will provide a breakdown of the cost to the public of producing the report, Scottish Government Pain Management Panel: Report on Phase 2 of engagement with the panel, regarding chronic pain information compiled by The Lines Between, which was the private firm commissioned by the Scottish Government.",TRUE,,,
S6W-28276,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government how many applications for funding of (a) under £5 million, (b) £5-25 million, (c) £25-50 million and (d) more than £50 million have been (i) received, (ii) declined and (iii) approved by the Scottish National Investment Bank in each year of its operation.",TRUE,,,
S6W-28266,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what information it has on how many audiology health professionals in Scotland are registered with the Academy for Healthcare Science (AHCS).,TRUE,,,
S6W-28258,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:10Z,Beatrice Wishart,Scottish Liberal Democrats,Shetland Islands,"To ask the Scottish Government how the Scottish economic link licence condition will be kept under review, and when it will share the findings of any review of the policy.",TRUE,,,
S6W-28297,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:08Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government, in light of the national housing emergency, whether it plans to review the planning and consenting system, in order to increase the scale and pace of development across all tenures.",TRUE,,,
S6W-28304,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:08Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will consider extending the provisions of the Health and Care (Staffing) (Scotland) Act 2019 to cover volunteers in the NHS.,TRUE,,,
S6W-28303,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:09Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government how many of its residential rehab treatments exceed 12 weeks.,TRUE,,,
S6W-28321,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:19Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of the recently published Royal College of Emergency Medicine (RCEM) Scotland report on crowding in hospitals, whether it will increase the number of general and acute beds within hospitals so that occupancy is at 85% maximum.",TRUE,,,
S6W-28322,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:19Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what the occupancy rate of (a) general and (b) acute beds in hospitals has been in each of the last 12 months, also broken down by (i) NHS board and (ii) hospital.",TRUE,,,
S6W-28318,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:20Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what its response is to the findings by the Royal College of Emergency Medicine (RCEM) Scotland that, between March and April 2024, 826 patients presented across 21 emergency departments in Scotland, with 12.8% of those being treated on trolleys in the corridor.",TRUE,,,
S6W-28317,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:21Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what its response is to the latest report by the Royal College of Emergency Medicine (RCEM) Scotland on A&E crowding and corridor waits.,TRUE,,,
S6W-28320,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:21Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what action it will take to provide additional resource to hospitals to ensure that there is sufficient capacity within emergency departments to safely treat patients.,TRUE,,,
S6W-28316,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:21Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government, further to the answer to question S6W-27997 by Ivan McKee on 17 June 2024, whether it will consider any benefits and drawbacks of the establishment of a new non-departmental public body, similar to Homes England, in advance of the Programme for Government, to speed up housebuilding in light of the housing emergency.",TRUE,,,"S6W-27997: To ask the Scottish Government, further to the answer to question S6W-27601 by Ivan McKee on 29 May 2024, what the costs associated with establishing a new non-departmental public body, similar to Homes England, to do this work would be. "
S6W-28319,2024-07-22T00:00:00Z,NA,2024-06-24T16:46:22Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will implement the recommendations from the Royal College of Emergency Medicine (RCEM) Scotland to prevent inappropriate care and crowding in emergency departments.,TRUE,,,
S6W-28270,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:06Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government what the cost was of setting up the Pain Management Task Force prior to it commencing meetings in June 2022, including a breakdown of any payments for (a) workers, (b) secondments, (c) members, (d) travel costs, (e) IT and (f) other expenses.",FALSE,,,
S6W-28289,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:06Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government whether it plans to publish national guidance on how to convert temporary accommodation into permanent homes.,FALSE,,,
S6W-28288,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to publish monthly delivery updates on (a) how many homes, (b) what type of homes and (c) the location of the homes that have been delivered through the Affordable Housing Supply Programme.",FALSE,,,
S6W-28274,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what unspent funding the Scottish National Investment Bank currently has available to issue to applicants.,FALSE,,,
S6W-28272,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government what it is doing to help Glasgow Airport to secure the return of transatlantic flights.,FALSE,,,
S6W-28287,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what action it is taking to prioritise the (a) building and (b) buying of larger properties to provide suitable homes for households with children that have been living long term in temporary accommodation.,FALSE,,,
S6W-28262,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what engagement it has had with (a) UK Government ministers and (b) private companies regarding its forthcoming Natural Capital Market Framework.,FALSE,,,
S6W-28282,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Richard Leonard,Scottish Labour,Central Scotland,To ask the Scottish Government what additional steps are being taken in the coming months to increase awareness of the peak fares removal trial on ScotRail services.,FALSE,,,
S6W-28279,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Richard Leonard,Scottish Labour,Central Scotland,To ask the Scottish Government how it has consulted trade unions representing the workers in the rail industry during the ScotRail peak fares removal trial.,FALSE,,,
S6W-28268,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what assessment it has made of the number of vehicles that are not compliant with low emission zone (LEZ) standards that have been abandoned in each local authority area.,FALSE,,,
S6W-28284,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what its position is on the importance of measures that assist current rail travellers with the impact of the cost of living on households.,FALSE,,,
S6W-28269,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:07Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government what the cost of supporting the Pain Management Task Force has been since it started meetings in June 2022, including a breakdown of any payments for (a) workers, (b) secondments, (c) members, (d) travel costs, (e) IT and (f) other expenses.",FALSE,,,
S6W-28267,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:08Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what information it has on how many abandoned vehicles have been reported in each local authority area in each year since 1999.,FALSE,,,
S6W-28280,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:08Z,Richard Leonard,Scottish Labour,Central Scotland,To ask the Scottish Government how the ScotRail peak fares removal trial contributes to supporting its commitment to (a) flexible working and (b) supporting family-friendly policies with a range of employers.,FALSE,,,
S6W-28263,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:08Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government how its forthcoming Natural Capital Market Framework will align with the Land Reform (Scotland) Bill.,FALSE,,,
S6W-28286,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:08Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what adjustment has been made to ScotRail's annual projections for travel to take account of the number of any (a) ticket examiner and (b) station booking office staff vacancies, and the impact of any such vacancies on ticket sales.",FALSE,,,
S6W-28285,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how the ScotRail peak fares removal pilot scheme is being evaluated to take account of variations on particular routes, and how that correlates with areas with greater numbers of lower income households.",FALSE,,,
S6W-28278,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Richard Leonard,Scottish Labour,Central Scotland,"To ask the Scottish Government what recommendation has been made regarding the peak fares removal trial, following the ScotRail board meeting on 18 April 2024.",FALSE,,,
S6W-28290,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government what action it (a) can take and (b) is taking to address any lengthy delays by energy suppliers in replacing or updating meters, in order to allow void social homes to be brought back into use.",FALSE,,,
S6W-28283,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what steps are being taken to fill any staff vacancies associated with revenue protection in ScotRail.,FALSE,,,
S6W-28281,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Richard Leonard,Scottish Labour,Central Scotland,"To ask the Scottish Government how it will consult with employers to assess any impact of the ScotRail peak fares removal trial on businesses, including on business costs associated with any employee travel in the course of their work.",FALSE,,,
S6W-28264,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:09Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government when it will publish its Natural Capital Market Framework.,FALSE,,,
S6W-28273,2024-07-18T00:00:00Z,NA,2024-06-20T16:03:10Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government what it is doing to assist Glasgow Airport in increasing passenger numbers.,FALSE,,,
S6W-28295,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what action it is taking to ensure that accurate data on households’ needs is shared in order to ensure that offers to homeless households can be made swiftly.,FALSE,,,
S6W-28277,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Michael Marra,Scottish Labour,North East Scotland,"To ask the Scottish Government whether it will provide a full list of all European structural fund projects commenced in the last 10 years that were completed by December 2023, including the notional allocation of structural funds to each project.",FALSE,,,
S6W-28309,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government what training is provided to Social Security Scotland staff in relation to making reasonable adjustments in order to communicate meaningfully with the adults with incapacity that they visit at home.,FALSE,,,
S6W-28293,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to create a new homelessness prevention fund that is accessible to local authorities, registered social landlords and the third sector for tenants across tenures.",FALSE,,,
S6W-28307,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government which external stakeholder groups were consulted in planning the exercise and the home visits carried out by Social Security Scotland in assessing need for Adult Disability Payments.,FALSE,,,
S6W-28291,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to target additional revenue funding specifically at any local authorities identified as experiencing, or being at heightened risk of, systemic failure in their homelessness services.",FALSE,,,
S6W-28292,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:07Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what support it is offering to social landlords to maintain their wider remit investment in homelessness prevention services.,FALSE,,,
S6W-28302,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:08Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what the average timescale is of its residential rehab placements.,FALSE,,,
S6W-28294,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:08Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it will maintain funding for Rapid Rehousing Transition Plans until the end of the current parliamentary session, and what clarity it can provide regarding future funding plans for subsequent years.",FALSE,,,
S6W-28308,2024-07-19T00:00:00Z,NA,2024-06-21T16:01:08Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government what reasonable adjustments Social Security Scotland is making in relation to communicating its visits to those with incapacity, such as those with Down’s syndrome, including any easy-read letters and other means of communication.",FALSE,,,
