event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-27895,2024-06-11T00:00:00Z,NA,2024-05-28T09:34:20Z,Emma Harper,Scottish National Party,South Scotland,To ask the Scottish Government what it is doing to increase access to diabetes technologies.,TRUE,,,
S6F-03174,2024-05-30T00:00:00Z,2024-05-30T00:00:00Z,2024-05-28T10:39:29Z,Clare Haughey,Scottish National Party,Rutherglen,"To ask the First Minister what assessment the Scottish Government has made of the potential impact on the health service in Scotland of Home Office data showing that health and care worker visa applications are 76% lower in January to April this year, compared with last year.",TRUE,,,
S6F-03185,2024-05-30T00:00:00Z,2024-05-30T00:00:00Z,2024-05-28T10:39:29Z,Russell Findlay,Scottish Conservative and Unionist Party,West Scotland,To ask the First Minister what the Scottish Government's response is to reports of a National Crime Agency warning about synthetic opioids being linked to rising numbers of deaths.,TRUE,,,
S6W-27908,2024-06-11T00:00:00Z,NA,2024-05-28T13:50:29Z,Fulton MacGregor,Scottish National Party,Coatbridge and Chryston,To ask the Scottish Government what assessment it has undertaken to identify any additional capacity requirements for the implementation of the new model of neonatal care.,TRUE,,,
S6W-27828,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:51Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government, in light of the publication of the Scottish breast screening programme data 2022-23, what steps are being taken to improve uptake rates for women living in Scotland’s most deprived communities.",TRUE,,,
S6W-27843,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:51Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,"To ask the Scottish Government what recent discussions it has had with NHS representatives regarding the risks of choking during consensual sexual activity, including in relation to guidance issued to medical professionals.",TRUE,,,
S6W-27832,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:51Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government how many women have been invited for their breast screening appointment outwith the 36-month round length standard, in each year since 2019.",TRUE,,,
S6W-27835,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:52Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what assessment it has made of adding a question on the extent of fair working conditions and pay to the key quality indicators assessed in social care settings by the Care Inspectorate.,TRUE,,,
S6W-27846,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:52Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government what its response is to reports that it is failing to adequately fund the (a) enablement of more complex anterior eye conditions managed by independent prescribing optometrists in the community and (b) development of a new National Low Vision service, as set out in the NHS Recovery Plan, and when it plans to ensure that these services are rolled out across Scotland.",TRUE,,,
S6W-27829,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:52Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government, in light of the publication of the Scottish breast screening programme data 2022-23, what steps are being taken to increase uptake of breast screening to reach the achievable 80% target in all NHS board areas.",TRUE,,,
S6W-27833,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:52Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, in light of the publication of the Scottish breast screening programme data 2022-23, for what reason the uptake for routine first invitations has been declining, and what steps are being taken to address this.",TRUE,,,
S6W-27822,2024-06-11T00:00:00Z,NA,2024-05-28T15:56:52Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether NHS Scotland operating systems have two-factor authentication, and, if so, when these systems were put in place.",TRUE,,,
S6O-03543,NA,2024-06-06T00:00:00Z,2024-05-29T14:51:10Z,Edward Mountain,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what the longest projected wait is, in years, for a neurodevelopmental assessment for a child currently on an NHS waiting list.",TRUE,,,
