event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-27788,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:09Z,Ross Greer,Scottish Green Party,West Scotland,"To ask the Scottish Government whether it will provide an update on when it anticipates that an implementation and engagement plan for the mental health and wellbeing whole school approach framework, which was published in August 2021, will be developed, and whether it anticipates that an update to the framework will be published.",TRUE,,,
S6W-27787,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:09Z,Ross Greer,Scottish Green Party,West Scotland,"To ask the Scottish Government whether the Mental Health in Schools Working Group, which last met in August 2021, will be reconvened.",TRUE,,,
S6W-27811,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:09Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,To ask the Scottish Government how it supports existing first responder groups and charities to assist with emergency calls received by the Scottish Ambulance Service.,TRUE,,,
S6W-27809,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:10Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what assessment it has made of the current average waiting times for adult (a) autism and (b) attention deficit hyperactivity disorder (ADHD) assessments.,TRUE,,,
S6W-27807,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:10Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on what support it is providing to NHS boards to help meet demand for adult (a) autism and (b) attention deficit hyperactivity disorder (ADHD) assessments.,TRUE,,,
S6W-27780,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:10Z,Paul O'Kane,Scottish Labour,West Scotland,"To ask the Scottish Government how the reported underlying causes of the recruitment and retention challenges within the childcare sector, such as gendered occupational segregation, low pay and poor working conditions, are being considered in the development of the strategic framework for Scotland’s childcare profession.",TRUE,,,
S6W-27781,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:11Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government how many women workers in the early learning and childcare workforce it estimates will be captured by its commitment to pay at least £12 per hour to workers delivering the funded entitlement.,TRUE,,,
S6W-27802,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:12Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government, further to the answer to question S6W-27377 by Dorothy Bain on 21 May 2024, when it anticipates that it will complete its work on ensuring that Standard Prosecution Reports fully address the victim’s views on court proceedings, bail conditions and non-harassment orders, with reasons for victims’ views being fully explored and described, by both the Crown Office and Procurator Fiscal Service and Police Scotland, in appropriate and accurate language.",TRUE,,,"S6W-27377: To ask the Scottish Government what action it is taking to ensure that standard prosecution reports (SPRs) fully address the views of domestic abuse victims on any (a) court proceedings, (b) bail conditions and (c) non-harassment orders, and that the reasons for such domestic abuse victims’ views are fully explored and described, by both the (i) Crown Office and Procurator Fiscal Service and (ii) Police Scotland, in appropriate and accurate language. "
S6W-27815,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:12Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,To ask the Scottish Government with what types of emergency call community first responders trained by the Scottish Ambulance Service are trained to assist.,TRUE,,,
S6W-27791,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:12Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government whether it has ever corresponded with the Divisional Commander of Police Scotland's Edinburgh Division regarding the operational distribution of officers.,TRUE,,,
S6W-27818,2024-06-10T00:00:00Z,NA,2024-05-23T17:24:09Z,Claire Baker,Scottish Labour,Mid Scotland and Fife,"To ask the Scottish Government when the Scottish Ambulance Service began using the GoodSAM system, and what assessment has been made of its effectiveness.",FALSE,,,
