event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-27205,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:55Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,"To ask the Scottish Government, in light of Public Health Scotland having changed its dental activity data publication format such that new indicators reportedly cannot be equated with previous releases, how it is possible to compare current dental activity with previous activity levels and evaluate how far is left to go in attaining and surpassing pre-COVID-19 pandemic levels of dentistry provision.",TRUE,,,
S6W-27224,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:56Z,Russell Findlay,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government whether it will provide details of any communications that it has had with (a) Police Scotland and (b) the Scottish Police Authority regarding Police Scotland’s reported plan to join the National Police Wellbeing Service.,TRUE,,,
S6W-27203,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:56Z,Daniel Johnson,Scottish Labour,Edinburgh Southern,To ask the Scottish Government how much money it will have to pay Consort Healthcare when the PFI contract for the Royal Infirmary of Edinburgh ends.,TRUE,,,
S6W-27204,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:58Z,Daniel Johnson,Scottish Labour,Edinburgh Southern,To ask the Scottish Government how many issues NHS Lothian has reported against Consort Healthcare since it took ownership of the Royal Infirmary of Edinburgh.,TRUE,,,
S6W-27200,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:58Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government whether NHS boards have been advised of their individual financial settlements for 2024-25, and, if so, when they received this funding.",TRUE,,,
S6W-27249,2024-05-17T00:00:00Z,NA,2024-05-02T16:48:00Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,"To ask the Scottish Government whether it will report on the timeframe for the creation of a Just Transition Plan for the Mossmorran industrial site developed in partnership with the operators of the plant, workforce and the local community.",TRUE,,,
S6W-27194,2024-05-17T00:00:00Z,NA,2024-05-02T16:48:01Z,Michael Marra,Scottish Labour,North East Scotland,"To ask the Scottish Government, further to the answer to question S6O-03191 by Jenni Minto on 13 March 2024, whether it still expects supplies of attention deficit hyperactivity disorder (ADHD) medication in Scotland to have stabilised by the end of May 2024, and whether, at that point, it expects NHS Scotland and NHS boards to be able to prescribe such medication to new patients.",TRUE,,,S6O-03191: To ask the Scottish Government whether it will provide an update on the availability of ADHD medication supplies in Scotland.
S6W-27274,2024-05-20T00:00:00Z,NA,2024-05-03T15:39:56Z,Daniel Johnson,Scottish Labour,Edinburgh Southern,To ask the Scottish Government how many individual (a) employers and (b) learners used the Flexible Workforce Development Fund in each year since its inception in 2017-18.,TRUE,,,
S6W-27275,2024-05-20T00:00:00Z,NA,2024-05-03T15:39:56Z,Gillian Mackay,Scottish Green Party,Central Scotland,"To ask the Scottish Government what progress has been made on the two FAST (Face, Arms, Speech, Time) stroke awareness commitments in the Stroke Improvement Plan 2023, and when it plans to run a FAST media campaign.",TRUE,,,
S6W-27292,2024-05-20T00:00:00Z,NA,2024-05-03T15:39:57Z,Jamie Halcro Johnston,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how it plans to promote inter-agency co-operation and partnerships with national and local stakeholders to address the underlying factors contributing to wildfires in Scotland.,TRUE,,,
S6W-27265,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:55Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,To ask the Scottish Government what national policy Forestry and Land Scotland has for encouraging (a) raptor and owl conservation and monitoring and (b) other community conservation programmes in Scotland’s national forests.,FALSE,,,
S6W-27209,2024-05-17T00:00:00Z,NA,2024-05-02T16:47:55Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,To ask the Scottish Government what requirement exists for the maintenance of minimum safety standards in cells in prisons and custody suites.,FALSE,,,
