event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-28235,2024-07-16T00:00:00Z,NA,2024-06-18T16:47:47Z,Foysol Choudhury,Scottish Labour,Lothian,"To ask the Scottish Government how many NHS boards are currently consulting on the future of any (a) A1, (b) A2, (c) A3, (d) B and (e) J26 hospitals, and which hospitals they are.",TRUE,,,
S6W-28236,2024-07-16T00:00:00Z,NA,2024-06-18T16:47:49Z,Foysol Choudhury,Scottish Labour,Lothian,"To ask the Scottish Government how many (a) A1, (b) A2, (c) A3, (d) B and (e) J26 NHS hospitals have closed in the last 17 years.",TRUE,,,
S6W-28255,2024-07-17T00:00:00Z,NA,2024-06-19T16:30:41Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government whether it will provide an update on student finance for nursing and midwifery students, in light of reported concerns by both the Royal College of Nursing and the Royal College of Midwifery in Scotland regarding the viability of these courses.",TRUE,,,
S6W-28257,2024-07-17T00:00:00Z,NA,2024-06-19T16:30:42Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government what assessment it has made of the reported increase in COVID-19 cases between May and June 2024, and what its position is on whether the uptake of COVID-19 vaccinations during the winter vaccination programme was sufficient.",TRUE,,,
S6O-03638,NA,2024-06-26T00:00:00Z,2024-06-19T16:49:49Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what action it is taking to end the reported disruption to students in further education, in light of the ongoing industrial dispute between College Employers Scotland and EIS-FELA over pay and conditions.",TRUE,,,
S6O-03629,NA,2024-06-26T00:00:00Z,2024-06-19T16:49:50Z,Ariane Burgess,Scottish Green Party,Highlands and Islands,"To ask the Scottish Government what discussions it has had with the UK Government regarding the potential impact on the Emergency Services Mobile Communications Programme of the roll-out of BT’s Digital Voice to rural and island areas in Scotland, in particular in relation to areas without adequate mobile phone provision.",TRUE,,,
S6O-03628,NA,2024-06-26T00:00:00Z,2024-06-19T16:49:51Z,Michael Marra,Scottish Labour,North East Scotland,To ask the Scottish Government whether it will provide an update regarding the status of its International Development Fund and its funding for emergency medical projects in Malawi.,TRUE,,,
S6O-03648,NA,2024-06-27T00:00:00Z,2024-06-19T16:49:56Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what it is doing to tackle any inappropriate care and overcrowding in NHS emergency departments.,TRUE,,,
S6O-03652,NA,2024-06-27T00:00:00Z,2024-06-19T16:49:56Z,Brian Whittle,Scottish Conservative and Unionist Party,South Scotland,To ask the Scottish Government what action it is taking to ensure that the provision of midwives by the NHS meets demand.,TRUE,,,
S6O-03650,NA,2024-06-27T00:00:00Z,2024-06-19T16:49:57Z,Rhoda Grant,Scottish Labour,Highlands and Islands,"To ask the Scottish Government whether it will provide an update on its consideration of the impact of the change in subsidised air service provider between Uist and Stornoway on access to services, including health services, for people with reduced mobility.",TRUE,,,
S6W-27891,2024-07-16T00:00:00Z,NA,2024-06-18T16:47:48Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government, in light of reports that Amey is using masking paint patches to cover graffiti on the South West Trunk Roads Network, whether it will (a) request that Amey fulfils any contractual obligation to remove any graffiti and (b) consider commissioning street art murals on structures that are more prone to repeat targeting of graffiti.",FALSE,,,
