event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-28433,2024-07-29T00:00:00Z,NA,2024-07-01T15:56:43Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government how it is ensuring that retrofit schemes are well designed with (a) tenants, (b) private owner-occupiers and (c) the local community at the heart.",TRUE,,,
S6W-28409,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government how many notices SEPA has issued under section 59 of the Environmental Protection Act 1990 since its establishment in 1996.,FALSE,,,
S6W-28396,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what action it will take to modernise deer management in Scotland to (a) help tackle the climate and nature emergencies and (b) implement the recommendations of the Deer Working Group.,FALSE,,,
S6W-28395,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what its response is to polling by More in Common, which reportedly found that the Scottish public is overwhelmingly supportive of nature, with 92% stating that nature is personally important to them and that ""harm to nature and wildlife"" is the climate-related issue that they are most concerned about.",FALSE,,,
S6W-28394,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will introduce a Natural Environment Bill with statutory targets for nature recovery.,FALSE,,,
S6W-28408,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether any landowners in Scotland have been issued more than one notice under section 59 of the Environmental Protection Act 1990 since 1996.,FALSE,,,
S6W-28404,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government whether it will provide an update on what recent discussions it has had with the UK Government regarding the reported late filing of full accounts for 2022 by (a) P&O Ferries and (b) Port of Cairnryan.,FALSE,,,
S6W-28389,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Richard Leonard,Scottish Labour,Central Scotland,"To ask the Scottish Government how much CMAL has spent, to date, from the budgets in the Infrastructure Investment Plan (IIP) for the procurement of new (a) vessels and (b) pier and harbour infrastructure.",FALSE,,,
S6W-28398,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether the Nature Restoration Fund will be (a) retained and (b) expanded.,FALSE,,,
S6W-28392,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Richard Leonard,Scottish Labour,Central Scotland,"To ask the Scottish Government what policy options are under consideration for procuring second-hand tonnage on the Clyde and Hebrides Ferry Services contract, as part of the Islands Connectivity Plan.",FALSE,,,
S6W-28381,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government for what reason holders of the National Entitlement Card, on rail journeys booked through Strathclyde Partnership for Transport, must pay full price if they cross regions on their rail travel.",FALSE,,,
S6W-28390,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Richard Leonard,Scottish Labour,Central Scotland,To ask the Scottish Government when it expects to (a) set funding levels for each phase of the Vessels and Ports Plan for the (i) Clyde and Hebrides and (ii) Northern Isles public ferry networks to 2045 and (b) publish the Islands Connectivity Plan in full.,FALSE,,,
S6W-27973,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government what consideration it is giving to the provision of support for homeless dog owners who are seeking accommodation, including (a) any lack of provision by local authorities to house people in temporary accommodation with a dog and (b) the length of time that is spent in temporary accommodation that does not allow pets, and the impact that such separation can have on human and dog welfare.",FALSE,,,
S6W-28402,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government what recent discussions it has had with the UK Government regarding the contracts of employment for Scotland-domiciled seafarers working on P&O Ferries services between Cairnryan and Larne, in light of the evidence given to the House of Commons Business and Trade Committee by the chief executive officer of P&O Ferries on 7 May 2024.",FALSE,,,
S6W-27975,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:04Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,"To ask the Scottish Government what consideration it is giving to the provision of support for dog owners who are fleeing domestic abuse and seeking accommodation, including (a) any lack of provision by local authorities to house people in temporary accommodation with a dog and (b) the length of time that is spent in temporary accommodation that does not allow pets, and the impact that such separation can have on human and dog welfare.",FALSE,,,
S6W-28400,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government what action it is taking to reduce teacher workload.,FALSE,,,
S6W-28385,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will consider (a) establishing further and (b) expanding the scope of existing national concessionary travel schemes under the Transport (Scotland) Act 2005, by the end of the current parliamentary session.",FALSE,,,
S6W-28387,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Richard Leonard,Scottish Labour,Central Scotland,"To ask the Scottish Government what the remaining annual funding levels are for the Infrastructure Investment Plan (IIP) to 2025-26, and what assessment it has made of the impact of inflation levels since 2021-22 on the total IIP budget.",FALSE,,,
S6W-28386,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Richard Leonard,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will ensure that the Islands Connectivity Plan includes Orkney Islands Council in any new approach to procuring second-hand tonnage on publicly subsidised ferry services.,FALSE,,,
S6W-28382,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government how it engages with Regional Transport Partnerships on the governance of (a) bus and (b) rail services.,FALSE,,,
S6W-28399,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government, further to the answer to question S6W-27934 by Mairi Gougeon on 18 June 2024, what it estimates the final cost of designating a new national park will be, and what its position is on whether this is an effective use of public money, in light of the reportedly restricted financial situation.",FALSE,,,S6W-27934: To ask the Scottish Government how much the potential designation of a new national park has cost to date.
S6W-28393,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what its response is to the academic research on teacher workload, commissioned by the Educational Institute of Scotland (EIS) and published at its June 2024 AGM, which provided evidence that teachers in Scotland continue to work well beyond their contracted hours and that the number of working hours per week is rising.",FALSE,,,
S6W-28384,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government when it last reviewed the scope of national concessionary travel schemes established under the Transport (Scotland) Act 2005.,FALSE,,,
S6W-28383,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government when it last reviewed the number of national concessionary travel schemes established under the Transport (Scotland) Act 2005.,FALSE,,,
S6W-28411,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,"To ask the Scottish Government what policy measures it is considering to encourage people in Scotland to eat more plant-based meals, as illustrated in the Eatwell Guide.",FALSE,,,
S6W-28391,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Richard Leonard,Scottish Labour,Central Scotland,To ask the Scottish Government what estimate it has made of any additional costs from Transport Scotland’s contracts for external consultancy services that will result from the 12-month extension to the current contract for Clyde and Hebrides Ferry Services from 1 October 2024.,FALSE,,,
S6W-28407,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Rhoda Grant,Scottish Labour,Highlands and Islands,"To ask the Scottish Government what (a) discussions it had, (b) action it took and (c) meetings were held in relation to the decision of the City of Edinburgh Council to defer the planned friendship agreement with the Taiwanese port city, Kaohsiung.",FALSE,,,
S6W-28401,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government whether it will provide a list of any payments that it has made to (a) P&O Ferries and (b) Port of Cairnryan from 17 March 2022 to date.,FALSE,,,
S6W-28388,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Richard Leonard,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will list the (a) recipient, (b) value and (c) project status of each of the Piers and Harbours Grants that it has issued from the Infrastructure Investment Plan to date.",FALSE,,,
S6W-28380,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what steps have been taken to enable Police Scotland to record and retrieve information on incidents of pet theft more easily.,FALSE,,,
S6W-28403,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what discussions it has had with the UK Government regarding the provision of public funds to Port of Cairnryan since March 2022.,FALSE,,,
S6W-28379,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government whether any further official data on incidents of dog theft have been collated since Police Scotland produced the document, Recorded Theft of Dogs in Scotland April 2019 – March 2021, in June 2021.",FALSE,,,
S6W-28410,2024-07-25T00:00:00Z,NA,2024-06-27T15:53:05Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,"To ask the Scottish Government, in light of the Climate Change Committee's recommendation in the publication, Progress in reducing emissions in Scotland, 2023 Report to Parliament, whether it has further investigated the emissions reduction potential of dietary choices in Scotland, particularly in relation to meat and dairy consumption reduction.",FALSE,,,
S6W-28426,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:23Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what recent engagement it has had with the voluntary sector to ensure that the aims of greater fiscal transparency are realised.,FALSE,,,
S6W-28425,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:24Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to publish annually its total direct investment in voluntary organisations, broken down by (a) grants and (b) contracts.",FALSE,,,
S6W-28424,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:24Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to (a) collect funding information across all Scottish Government departments and (b) produce a breakdown of its funding to the (i) voluntary, (ii) private and (iii) public sector by (A) department and (B) budget line.",FALSE,,,
S6W-28405,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:25Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government what estimate it has made of the number of seafarers being supplied by employment agencies based in Scotland to operate P&O Ferries' Cairnryan to Larne services.,FALSE,,,
S6W-28423,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:25Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government whether it plans to (a) include all third sector spending in its monthly reports and (b) improve categories to ensure that data are accessible and useful.,FALSE,,,
S6W-28406,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:25Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government whether it will discuss the effect of P&O Ferries' crewing policies on Scotland-domiciled seafarer employment with members of the Scottish Maritime Cluster.,FALSE,,,
S6W-28415,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:26Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what assessment has been made of teaching staff at all levels with food allergy awareness training.,FALSE,,,
S6W-28419,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:26Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to (a) review and (b) upgrade grant funding systems for third sector organisations, including whether it plans to create a framework for regular re-evaluation that would ensure (i) timely decision-making communication and (ii) payments by no later than the end of the financial year.",FALSE,,,
S6W-28413,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:26Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government, further to the answer to question S6W-27827 by Mairi McAllan on 11 June 2024, how it will identify new and innovative sources of funding for addressing loss and damage.",FALSE,,,S6W-27827: To ask the Scottish Government whether it will provide details of how its loss and damage funding assists communities in Central Africa with the preservation of endangered megafauna populations.
S6W-28421,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:27Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it plans to establish transparent (a) delivery goals, (b) timelines and (c) accountability mechanisms to ensure that progress on fairer funding can be scrutinised by the (i) voluntary sector and (ii) Scottish Parliament.",FALSE,,,
S6W-28416,2024-07-26T00:00:00Z,NA,2024-06-28T16:01:27Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government whether it will provide a breakdown of food allergy training initiatives that it has funded for (a) nursery, (b) primary school and (c) secondary school staff in each of the past three years.",FALSE,,,
