event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6O-03581,NA,NA,2024-06-06T10:54:22Z,John Mason,Scottish National Party,Glasgow Shettleston,"To ask the Scottish Parliamentary Corporate Body whether a simplified employment process could be introduced for temporary staff working for just two or three days, for reasons such as covering sickness.",TRUE,,,
S6W-28062,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:00Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government whether it has received any representations from (a) IndustriALL Global Union and (b) IndustriALL Europe Union regarding reported concerns in relation to Liberty Steel's operations, in light of reports that the unions have asked the European Commission to set up a taskforce to look at Liberty Steel's operations.",TRUE,,,
S6W-28046,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:00Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,"To ask the Scottish Government, further to the answer to question S6W-24804 by Jenni Minto on 5 February 2024, how much of the £190 million of funding from the Primary Care Improvement Fund in 2023-24 was provided to each NHS board for the development of Community Treatment and Care (CTAC) services.",TRUE,,,"S6W-24804: To ask the Scottish Government, in relation to free earwax removal services provided through NHS Scotland, how many people have accessed these services in each of the last five years; whether there are any plans to withdraw these services, and whether there are any NHS boards that do not currently offer these services."
S6W-28074,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:01Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government what assessment it has made of the current deployment of combined cataract and glaucoma procedures.,TRUE,,,
S6W-28022,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:01Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government what assessment it has made of any impact of the reported long-term disruptions to the supply of the pancreatic enzyme replacement therapy, Creon, on the health of people with cystic fibrosis.",TRUE,,,
S6W-28073,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:01Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government which emerging medical technologies it considers to have the most potential to improve the treatment of glaucoma over the next five years.,TRUE,,,
S6W-28021,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:01Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,To ask the Scottish Government what plans are in place to address and minimise any disruptions to the supply of (a) Creon and (b) other medicines for people with cystic fibrosis.,TRUE,,,
S6W-28075,2024-06-20T00:00:00Z,NA,2024-06-06T16:59:02Z,Stuart McMillan,Scottish National Party,Greenock and Inverclyde,To ask the Scottish Government what assessment it has made of any benefits to (a) public expenditure and (b) patients’ wellbeing of an increase in the deployment of combined cataract and glaucoma procedures.,TRUE,,,
S6W-28071,2024-06-21T00:00:00Z,NA,2024-06-07T16:15:12Z,Fergus Ewing,Scottish National Party,Inverness and Nairn,"To ask the Scottish Government, in relation to fatal accident inquiries, how many cases the Scottish Fatalities Investigation Unit (SFIU) of the Crown Office and Procurator Fiscal Service has investigated in each of the last 10 years, and what the comparative figure was for each of the last 10 years in which the former unit for investigating deaths was in operation before it was replaced by the SFIU.",TRUE,,,
S6W-28090,2024-06-21T00:00:00Z,NA,2024-06-07T16:15:13Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what its response is to reported data published by the British Medical Association Scotland showing that the top five NHS boards with the highest number of GP vacancies per 100,000 population are within the Highlands and Islands region.",TRUE,,,
S6W-28082,2024-06-21T00:00:00Z,NA,2024-06-07T16:15:14Z,Foysol Choudhury,Scottish Labour,Lothian,To ask the Scottish Government what assessment it has made of the potential impact of the suspension of the GP sustainability loan scheme on health inequalities.,TRUE,,,
S6W-28070,2024-06-21T00:00:00Z,NA,2024-06-07T16:15:14Z,Fergus Ewing,Scottish National Party,Inverness and Nairn,"To ask the Scottish Government, in relation to fatal accident inquiries, how many people are currently employed in the Scottish Fatalities Investigation Unit (SFIU) of the Crown Office and Procurator Fiscal Service, and what the comparative figure was for the former unit for investigating deaths that the SFIU replaced.",TRUE,,,
S6W-28100,2024-06-24T00:00:00Z,NA,2024-06-10T16:41:18Z,Sarah Boyack,Scottish Labour,Lothian,"To ask the Scottish Government what contaminant analysis work it is undertaking on marine animals in Scottish waters, in light of reports that fish in English waters have been contaminated with prescription and illegal drugs.",TRUE,,,
S6T-02037,2024-06-11T00:00:00Z,2024-06-11T00:00:00Z,2024-06-10T14:59:07Z,Edward Mountain,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what its position is on whether bowel cancer screening is being carried out to detect cancer at the earliest possible stage or whether it is being determined by NHS capacity for colonoscopies and treatment.,TRUE,,,
