event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6T-01965,2024-05-07T00:00:00Z,2024-05-07T00:00:00Z,2024-05-07T10:37:34Z,Colin Smyth,Scottish Labour,South Scotland,"To ask the Scottish Government what its response is to reports that a large volume of data has been published onto the dark web, following the recent cyber attack on NHS Dumfries and Galloway.",TRUE,,,
S6T-01964,2024-05-07T00:00:00Z,2024-05-07T00:00:00Z,2024-05-07T10:37:34Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Government, in light of recently reported developments, what plans are being made to support the continued operation of the Grangemouth refinery.",TRUE,,,
S6F-03107,2024-05-09T00:00:00Z,2024-05-09T00:00:00Z,2024-05-07T11:04:03Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,To ask the First Minister whether he will provide an update on the Scottish Government’s progress towards its target to increase the number of residential rehabilitation beds in Scotland to 650 by 2026.,TRUE,,,
S6F-03103,2024-05-09T00:00:00Z,2024-05-09T00:00:00Z,2024-05-07T11:04:03Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the First Minister what the Scottish Government's response is to reports that Scotland has the highest suicide rate in the UK, with young men being three times more likely to die than women.",TRUE,,,
S6W-27338,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:39Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, when it expects the Just Transition Plan for Mossmorran to be published.",TRUE,,,
S6W-27304,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:40Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government how it will support NHS boards, in light of NHS Highland reportedly stating that it is no longer able to provide its pilot service for attention deficit hyperactivity disorder (ADHD) assessment and treatment due to the ending of the Mental Health Recovery and Renewal Fund.",TRUE,,,
S6W-27342,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:40Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, whether it plans to establish a board to oversee the development of the Just Transition Plan for Mossmorran, similar to the Grangemouth Future Industry Board.",TRUE,,,
S6W-27335,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:40Z,Graham Simpson,Scottish Conservative and Unionist Party,Central Scotland,To ask the Scottish Government when the National Smart Ticketing Advisory Board will submit its operational plan for delivery.,TRUE,,,
S6W-27337,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:40Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, whether it will outline who has been involved in the proposal for a Just Transition Plan for Mossmorran, and who will be involved in the creation of the plan going forward.",TRUE,,,
S6W-27340,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:40Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, whether it will outline the timetable for the development of the Just Transition Plan for Mossmorran.",TRUE,,,
S6W-27339,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:41Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, how it will develop its Just Transition Plan for Mossmorran, in collaboration with the (a) operators, (b) trade unions, (c) employees and (d) local community.",TRUE,,,
S6W-27343,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:41Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, whether it has met with (a) ExxonMobil and (b) Shell since it announced plans for the development of a Just Transition Plan for Mossmorran, and, if so, what was discussed.",TRUE,,,
S6W-27341,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:41Z,Annabelle Ewing,Scottish National Party,Cowdenbeath,"To ask the Scottish Government, further to the statement by the Cabinet Secretary for Wellbeing Economy, Net Zero and Energy on 18 April 2024, what discussions it has had with (a) ExxonMobil, (b) Shell, (c) Fife Council, (d) SEPA and (e) trade unions, to date, regarding the development of a Just Transition Plan for Mossmorran.",TRUE,,,
S6W-27299,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:41Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,To ask the Scottish Government whether it is considering reviewing the funding model for Developing the Young Workforce (DYW) in order to provide greater certainty.,TRUE,,,
S6W-27303,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:41Z,Foysol Choudhury,Scottish Labour,Lothian,"To ask the Scottish Government how it has monitored the implementation of the Hospital Based Complex Clinical Care guidance, published in 2015, including in particular the monitoring of discharging patients in consultation with the patient, family and carers.",TRUE,,,
S6W-27308,2024-05-21T00:00:00Z,NA,2024-05-07T16:24:41Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government on how many occasions (a) local authorities and (b) NHS boards have carried out an Island Communities Impact Assessment since the introduction of the Islands (Scotland) Act 2018.,TRUE,,,
S6O-03420,NA,2024-05-15T00:00:00Z,2024-05-08T16:05:07Z,Collette Stevenson,Scottish National Party,East Kilbride,To ask the Scottish Government whether it will provide an update on what discussions it has had with stakeholders in Scotland affected by Brexit in preparation for any input that it will provide to the review of the UK-EU Trade and Cooperation Agreement.,TRUE,,,
S6O-03446,NA,2024-05-16T00:00:00Z,2024-05-08T16:05:14Z,Paul O'Kane,Scottish Labour,West Scotland,To ask the Scottish Government when it last met with NHS Greater Glasgow and Clyde.,TRUE,,,
S6O-03449,NA,2024-05-16T00:00:00Z,2024-05-08T16:05:14Z,Kate Forbes,Scottish National Party,"Skye, Lochaber and Badenoch","To ask the Scottish Government what it is doing to ensure that NHS Highland implements the recommendations of Sir Lewis Ritchie's report, following his expert review of healthcare provision for the north of Skye.",TRUE,,,
S6W-27334,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:40Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government for what reason it did not renew its Mental Health Recovery and Renewal Fund for 2024-25.,TRUE,,,
S6W-27333,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:40Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government whether it will provide details of how funding from the Mental Health Recovery and Renewal Fund was distributed to NHS boards in each year since it was established.,TRUE,,,
S6W-27355,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:40Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government what progress it made on creating the 152 extra doctor training places in 2023 that it announced in November 2022; how many additional trainee doctors were recruited into each speciality in 2023, and whether it will maintain or increase the number of training places in 2024.",TRUE,,,
S6W-27322,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:40Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government, further to the answer to question S6W-16374 by Michael Matheson on 17 April 2023, for what reason it does not monitor the number of Golden Hello payments made to GPs.",TRUE,,,"S6W-16374: To ask the Scottish Government how many payments have been offered to GPs as part of the Golden Hello Scheme in each year since 2007, also broken down by NHS board."
S6W-27323,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:40Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether NHS boards are required to inform it of the number of Golden Hello payments that are made to GPs in each financial year, and, if so, whether it will provide details of this.",TRUE,,,
S6W-27349,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:41Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government whether it will provide an update on what steps are being taken to increase the (a) recruitment and (b) retention of NHS dentists.,TRUE,,,
S6W-27351,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:41Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it has agreed a date by which cervical cancer will be eliminated in Scotland, as defined by the World Health Organization (WHO).",TRUE,,,
S6W-27358,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:41Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government what progress it has made on investing up to £30 million to support cancer waiting times improvements, as set out in its Cancer Action Plan for Scotland 2023-26.",TRUE,,,
S6W-27357,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:41Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government when it will begin a clinically-led review into additional or alternative cancer waiting times standards for different types of cancer and cancer treatment, as set out in its Cancer Action Plan for Scotland 2023-26.",TRUE,,,
S6W-27352,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:41Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what discussions it is having with the UK Government regarding the elimination of cervical cancer in Scotland.,TRUE,,,
S6W-27354,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:42Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government what progress it has made in improving the pathways of less survivable cancers, including shortening the time to agreeing treatment options, as set out in its Cancer Action Plan for Scotland 2023-26.",TRUE,,,
S6W-27356,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:42Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government what consideration it has given to increasing training places in medical and clinical oncology, and whether any medical workforce modelling data has recommended an increase in places.",TRUE,,,
S6W-27122,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:42Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on the situation regarding the number of specialist palliative care beds at Kilbryde Hospice.,TRUE,,,
S6W-27353,2024-05-22T00:00:00Z,NA,2024-05-08T16:38:42Z,Sue Webber,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government, further to the answer to question S6W-24755 by Jenni Minto on 6 February 2024, whether it will provide an update on what the status of the Expert Group is that was established to lead on scoping work to consider and provide recommendations on how Scotland will work towards reaching the targets set by the World Health Organization (WHO) to eliminate cervical cancer; who the members of the Expert Group are; how many times the Expert Group has met, and what progress the Expert Group has made to date.",TRUE,,,"S6W-24755: To ask the Scottish Government, further to the answer to question S6W-24720 by Jenni Minto on 22 January 2024, whether it can provide information on (a) the names of (i) organisations that and (ii) individuals who are members of the Expert Group on eliminating cervical cancer, (b) whether the Expert Group's membership will comprise of any patients with lived experience, (c) when the group will meet and how often and (d) whether HPV home testing will be part of the group's remit."
