event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-27770,2024-06-06T00:00:00Z,NA,2024-05-21T10:00:13Z,Emma Harper,Scottish National Party,South Scotland,To ask the Scottish Government whether it has identified during the course of its ongoing investigation any other public sector organisations that have been impacted by the cyber attack on NHS Dumfries and Galloway infrastructure.,TRUE,,,
S6W-27713,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:20Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, further to the answer to question S6W-26931 by Jenni Minto on 2 May 2024, what progress it has made towards the implementation of the Mobility and Access Committee for Scotland’s transport to health recommendations.",TRUE,,,"S6W-26931: To ask the Scottish Government, in light of the findings in the Kidney Care UK report, In-centre Dialysis Transport in Scotland, what plans it has to review non-emergency kidney patient transport to and from in-centre dialysis appointments across Scotland."
S6W-27714,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:20Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, further to the answer to question S6W-26929 by Jenni Minto on 2 May 2024, how it is monitoring progress towards the implementation of sections 120 and 121 of the Transport (Scotland) Act 2019 on the duty to have regard to community benefit in non-emergency patient transport contracts, and what assessment it has made of the impact of this duty on meeting the needs of kidney patients who require dialysis.",TRUE,,,"S6W-26929: To ask the Scottish Government, in light of the findings in the Kidney Care UK report, In-centre Dialysis Transport in Scotland, what steps it is taking to reduce any variation between NHS boards in access to free non-emergency kidney patient transport for all kidney patients, regardless of income, to and from in-centre dialysis appointments."
S6W-27726,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:20Z,Sandesh Gulhane,Scottish Conservative and Unionist Party,Glasgow,"To ask the Scottish Government what action it will take to investigate any reasons for the standardised mortality ratio reportedly being (a) above the upper warning limit for the Royal Infirmary of Edinburgh and (b) below the lower warning limit for the Western General Hospital, in 2023.",TRUE,,,
S6W-27712,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:21Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, further to the answer to question S6W-26930 by Jenni Minto on 2 May 2024, when its final transport to health delivery plan will be published.",TRUE,,,"S6W-26930: To ask the Scottish Government what plans it has to develop a national framework for non-emergency kidney patient transport to and from in-centre dialysis appointments, in light of the findings in the Kidney Care UK report, In-centre Dialysis Transport in Scotland."
S6W-27715,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:21Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what action it is taking to support GPs and primary care teams to widen access to nature prescriptions.,TRUE,,,
S6W-27710,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:21Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government whether it will ensure that all mental health hospitals and the State Hospital, Carstairs, have supplies of Samaritans freepost envelopes available to patients.",TRUE,,,
S6W-27711,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:22Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, further to the answer to question S6W-26930 by Jenni Minto on 2 May 2024, whether it will publish its draft transport to health delivery plan.",TRUE,,,"S6W-26930: To ask the Scottish Government what plans it has to develop a national framework for non-emergency kidney patient transport to and from in-centre dialysis appointments, in light of the findings in the Kidney Care UK report, In-centre Dialysis Transport in Scotland."
S6W-27707,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:22Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what role safer drug consumption facilities will play in its work to end new transmission of HIV in Scotland by 2030.,TRUE,,,
S6W-27708,2024-06-06T00:00:00Z,NA,2024-05-21T17:25:22Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what consideration it has given to piloting opt-out HIV and blood borne virus testing in NHS Greater Glasgow and Clyde.,TRUE,,,
S6W-27760,2024-06-07T00:00:00Z,NA,2024-05-22T16:52:01Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will consider seeking to amend section 7 of the Crown Estate Scotland Act 2019 to require Crown Estate Scotland to take into account social and environmental wellbeing activities outside Scotland for procurement and leasing purposes.,TRUE,,,
S6W-27748,2024-06-07T00:00:00Z,NA,2024-05-22T16:52:02Z,Ross Greer,Scottish Green Party,West Scotland,"To ask the Scottish Government when it will publish the revised guidance on relationships, sexual health and parenthood education.",TRUE,,,
S6W-27761,2024-06-07T00:00:00Z,NA,2024-05-22T16:52:02Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will consider seeking to amend section 9 of the Procurement Reform (Scotland) Act 2014 to require Crown Estate Scotland to take into account social and environmental wellbeing activities outside Scotland for the purposes of meeting the sustainable procurement duty.,TRUE,,,
S6W-27762,2024-06-07T00:00:00Z,NA,2024-05-22T16:52:02Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will consider seeking to amend the conditions for future renewables leasing rounds, including subsequent ScotWind leasing rounds, regarding human rights obligations, in line with the conditions set for Innovation and Targeted Oil and Gas (INTOG) project bidders.",TRUE,,,
S6W-27768,2024-06-07T00:00:00Z,NA,2024-05-22T16:52:02Z,Foysol Choudhury,Scottish Labour,Lothian,"To ask the Scottish Government what progress it has made towards meeting its target of disabled people representing 19% of its workforce, as set out in its 2019 Recruitment and Retention Plan for Disabled People.",TRUE,,,
S6W-27757,2024-06-07T00:00:00Z,NA,2024-05-22T16:52:02Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will consider seeking to amend the conditions for future renewables leasing rounds, including subsequent ScotWind leasing rounds, regarding group companies and supply chain partners, in line with the conditions set for Innovation and Targeted Oil and Gas (INTOG) project bidders.",TRUE,,,
S6O-03493,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:21Z,Ruth Maguire,Scottish National Party,Cunninghame South,To ask the Scottish Government when it last met with NHS Ayrshire and Arran.,TRUE,,,
S6O-03504,NA,2024-05-30T00:00:00Z,2024-05-22T16:55:21Z,Rona Mackay,Scottish National Party,Strathkelvin and Bearsden,"To ask the Scottish Government how it ensures that disabled people who receive Scottish social security benefits are treated lawfully, in light of the Equality and Human Rights Commission’s reported investigation into the treatment of some disabled benefits claimants by the UK Department for Work and Pensions.",TRUE,,,
S6O-03499,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:22Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what estimate it has made of the total annual cost of alcohol harm in Scotland, including to the NHS and healthcare, in light of the Institute of Alcohol Studies reporting that the annual cost of alcohol harm in England is £27.4 billion, which includes a £4.9 billion cost to the NHS in England.",TRUE,,,
S6O-03498,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:22Z,Collette Stevenson,Scottish National Party,East Kilbride,"To ask the Scottish Government when it last met with NHS Lanarkshire, and what was discussed.",TRUE,,,
S6O-03494,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:22Z,Jeremy Balfour,Scottish Conservative and Unionist Party,Lothian,"To ask the Scottish Government whether it will provide an update on its plans to restart the GP Sustainability Loan Scheme, including by what date it expects to restart the scheme.",TRUE,,,
S6O-03492,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:22Z,Alexander Burnett,Scottish Conservative and Unionist Party,Aberdeenshire West,To ask the Scottish Government what discussions the health secretary has had with local health and social care partnerships regarding minor injuries units.,TRUE,,,
S6O-03496,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:23Z,Carol Mochan,Scottish Labour,South Scotland,"To ask the Scottish Government how it plans to reduce any health inequalities, specifically in relation to the uptake of cervical cancer screening appointments.",TRUE,,,
S6O-03495,NA,2024-05-29T00:00:00Z,2024-05-22T16:55:23Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will provide an update on what action it is taking to reduce NHS waiting times.,TRUE,,,
S6O-03502,NA,2024-05-30T00:00:00Z,2024-05-22T16:55:23Z,Paul O'Kane,Scottish Labour,West Scotland,"To ask the Scottish Government what action it is taking to address food poverty, in light of the recent figures published by the Trussell Trust showing that its network distributed 262,400 emergency food parcels in the last 12 months.",TRUE,,,
