event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes
S6W-27523,2024-05-30T00:00:00Z,NA,2024-05-14T17:30:56Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on what action it is taking to ensure equity of palliative care services for children.,TRUE,preg_birth_child,Information,This question has also been sent to the Health & Social Care Team for information.
S6W-27523,2024-05-30T00:00:00Z,NA,2024-05-14T17:30:56Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on what action it is taking to ensure equity of palliative care services for children.,TRUE,hsc,Information,"This question has also been sent to the Pregnancy, Birth & Child Health Team for information."
S6W-27504,2024-05-30T00:00:00Z,NA,2024-05-14T17:30:59Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how many third sector organisations are recognised providers of non-NHS rehabilitation services in Scotland.,TRUE,hsc,Information,
S6O-03480,NA,2024-05-23T00:00:00Z,2024-05-15T15:48:09Z,Pauline McNeill,Scottish Labour,Glasgow,To ask the Scottish Government what its position is on the amount of time that Police Scotland currently spends responding to calls related to mental health issues.,TRUE,mhsa,Information,
S6O-03477,NA,2024-05-23T00:00:00Z,2024-05-15T15:48:09Z,Fulton MacGregor,Scottish National Party,Coatbridge and Chryston,To ask the Scottish Government whether it will provide an update on what action it is taking to reduce waiting times for children requiring neurodevelopmental assessment.,TRUE,waiting_times,Information,"This question has also been sent to the the Pregnancy, Birth & Child Health team for information."
S6O-03477,NA,2024-05-23T00:00:00Z,2024-05-15T15:48:09Z,Fulton MacGregor,Scottish National Party,Coatbridge and Chryston,To ask the Scottish Government whether it will provide an update on what action it is taking to reduce waiting times for children requiring neurodevelopmental assessment.,TRUE,preg_birth_child,Information,This question has also been sent to the Waiting Times team for information.
S6O-03483,NA,2024-05-23T00:00:00Z,2024-05-15T15:48:10Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it can intervene, in light of concerns following NHS Greater Glasgow and Clyde's decision to permanently reduce Inverclyde's GP out-of-hours service, reportedly leaving Inverclyde Royal Hospital as the only GP out-of-hours site in the NHS board area not to operate a full seven days a week and overnight service.",TRUE,primary_care_gp,Information,
S6W-27574,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:42Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it will consider introducing mandatory HIV awareness training and education for health and social care staff.,TRUE,cph,Information,This question has also been sent to the NES Workforce team for information.
S6W-27574,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:42Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it will consider introducing mandatory HIV awareness training and education for health and social care staff.,TRUE,nes_wf,Information,This question has also been sent to the Clinical & Protecting Health for information.
S6W-27597,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:42Z,Jamie Greene,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government whether it will provide an update on whether it remains committed to banning conversion therapy practices in Scotland.,TRUE,gic,Information,
S6W-27588,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:43Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government how many people have been diagnosed with myeloma through the Rapid Cancer Diagnostic Service.,TRUE,cancer_adult_screening,review,
S6W-27524,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:43Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government whether it has plans to increase funding for the provision of palliative care of children, including to (a) ensure that (i) children's community nursing teams are fully staffed and (ii) children's hospices are sustainably funded and (b) create the post of specialist practitioner.",TRUE,nes_wf,Information,"This question has also been sent to the Health & Social Care team and Pregnancy, Birth & Child Health team for information."
S6W-27524,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:43Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government whether it has plans to increase funding for the provision of palliative care of children, including to (a) ensure that (i) children's community nursing teams are fully staffed and (ii) children's hospices are sustainably funded and (b) create the post of specialist practitioner.",TRUE,hsc,Information,"This question has also been sent to the NES Workforce team and Pregnancy, Birth & Child Health team for information."
S6W-27524,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:43Z,Pauline McNeill,Scottish Labour,Glasgow,"To ask the Scottish Government whether it has plans to increase funding for the provision of palliative care of children, including to (a) ensure that (i) children's community nursing teams are fully staffed and (ii) children's hospices are sustainably funded and (b) create the post of specialist practitioner.",TRUE,preg_birth_child,Information,This question has also been sent to the NES Workforce team and Health & Social Care team team for information.
S6W-27559,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:44Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether it has plans to change current guidance in relation to HEPA filters in classrooms to allow parents to donate filters to schools, in light of recent reported research on the health benefits of clean air in preventing COVID-19.",TRUE,cph,information,
S6W-27587,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:44Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government what it is doing to reduce the number of people with myeloma diagnosed through an emergency route.,TRUE,cancer_adult_screening,Information,
S6W-27560,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:44Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government what its position is on the World Health Organization's reported finding that adequate mechanical ventilation (HEPA) filters can be used in combination with proper natural ventilation to tackle the effects of COVID-19 in classrooms and schools.,TRUE,cph,Information,
S6W-27571,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:44Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government what specific funding has been allocated to deliver the actions in the HIV Transmission Elimination Delivery Plan 2023-2026.,TRUE,cph,Information,
S6W-27589,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:45Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government whether it will provide an update on what plans it has to clarify additional measurements for monitoring improvements in (a) blood and (b) neurological cancer pathways.,TRUE,cph,Information,
S6W-27575,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:45Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government when it plans to publish the monitoring and evaluation plan as a component of the HIV Transmission Elimination Delivery Plan 2023-2026.,TRUE,cph,Information,
S6W-27572,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:45Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether local projects will be eligible for funding to achieve the aims of the HIV Transmission Elimination Delivery Plan 2023-2026.,TRUE,cph,Information,
S6W-27570,2024-05-31T00:00:00Z,NA,2024-05-15T17:20:46Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it will consider extending the current HIV and blood borne virus testing pilot from three months to one year.,TRUE,cph,Information,
